day,tier_hhi,entity_hhi,total_volume
2023-06-20 00:00:00+00:00,5237.816493748403,2778.432579245197,7022996692.487477
2023-06-21 00:00:00+00:00,4292.835721835474,2239.641862827299,5412616310.99899
2023-06-22 00:00:00+00:00,4390.388942180952,2427.1764868038854,4541528088.384388
2023-06-23 00:00:00+00:00,4556.842940186839,2675.85753177495,5167681102.832288
2023-06-24 00:00:00+00:00,4631.067165244044,2108.7329052807186,1414527347.144744
2023-06-25 00:00:00+00:00,5294.109138738129,3494.2446325268065,1448547039.860048
2023-06-26 00:00:00+00:00,4424.910589179171,2469.2441460369937,3555800497.7133484
2023-06-27 00:00:00+00:00,4356.359562799537,2276.7491378371133,3610184680.409627
2023-06-28 00:00:00+00:00,5049.292651447375,3254.524336612051,4155526923.600427
2023-06-29 00:00:00+00:00,4520.754188454683,2296.4167357679557,3453094811.824144
2023-06-30 00:00:00+00:00,4930.388635998788,2518.697176404191,6685502973.5907545
2023-07-01 00:00:00+00:00,4199.114576469791,2530.586082244158,1597927342.4085832
2023-07-02 00:00:00+00:00,4239.592360479999,1927.1180989875074,752541084.873373
2023-07-03 00:00:00+00:00,4561.260523207701,2223.792281903242,4286397212.859403
2023-07-04 00:00:00+00:00,4508.725443537407,1759.4016835622056,2492478997.3636103
2023-07-05 00:00:00+00:00,4079.6479036697897,2031.4914751173653,2602956675.276539
2023-07-06 00:00:00+00:00,4564.734954692689,2372.3568568568144,3536756008.0425973
2023-07-07 00:00:00+00:00,4446.825925833733,2270.9730191291965,3055482215.9152713
2023-07-08 00:00:00+00:00,4121.577496259072,2587.1530367400146,1021630208.002675
2023-07-09 00:00:00+00:00,4580.956576870498,1921.3856706499814,615109200.009084
2023-07-10 00:00:00+00:00,4389.614556441984,2263.225708145551,3595984208.109414
2023-07-11 00:00:00+00:00,4597.67254691943,2032.6976913336734,2408501319.820887
2023-07-12 00:00:00+00:00,5298.847929706089,2592.1154059038436,5707380007.095831
2023-07-13 00:00:00+00:00,4443.6653263645585,2520.1789870273174,5390979548.857958
2023-07-14 00:00:00+00:00,4602.531419980489,2479.6751248248715,4791627836.030743
2023-07-15 00:00:00+00:00,5733.122463107434,3607.1341677171963,1623810678.868332
2023-07-16 00:00:00+00:00,5272.529379017845,2780.2615155300305,937430704.7333311
2023-07-17 00:00:00+00:00,6211.201217640127,3086.058036252352,7222497006.139167
2023-07-18 00:00:00+00:00,4520.382899092461,2222.4940441801377,3143158194.280528
2023-07-19 00:00:00+00:00,4733.214008367773,2385.2493864800826,3849814124.271883
2023-07-20 00:00:00+00:00,4604.457212851937,2393.402977534161,3369219880.0163374
2023-07-21 00:00:00+00:00,4513.401939361379,2250.9790197907587,2931217685.51463
2023-07-22 00:00:00+00:00,4653.184865193914,2254.8805314201713,1060636055.1834
2023-07-23 00:00:00+00:00,5448.0608951373615,2457.2107670742184,627528889.657016
2023-07-24 00:00:00+00:00,4888.518888456953,2353.781713547478,4857219759.617048
2023-07-25 00:00:00+00:00,4460.589621155962,2355.7701004555556,2507576282.89384
2023-07-26 00:00:00+00:00,4393.294743433231,2230.1914523137502,3720440491.519045
2023-07-27 00:00:00+00:00,4736.980371438779,3023.155160884937,4274920300.512834
2023-07-28 00:00:00+00:00,4391.211012392803,2161.2223922841886,3250429103.1662154
2023-07-29 00:00:00+00:00,4907.554580585572,2719.2826662062057,694203463.755683
2023-07-30 00:00:00+00:00,4254.62336060864,2033.44468535444,899625809.141181
2023-07-31 00:00:00+00:00,4552.8596449739125,2241.844030516775,4832886880.833166
2023-08-01 00:00:00+00:00,3666.5760465493177,2043.8770111403278,5311530466.7125435
2023-08-02 00:00:00+00:00,4412.290404698068,2564.429266788276,4693680937.575449
2023-08-03 00:00:00+00:00,4563.822662399058,2132.6730464343727,4608962055.185138
2023-08-04 00:00:00+00:00,4513.77783004598,2963.4425541810438,4693323856.886355
2023-08-05 00:00:00+00:00,4622.3778516798775,3093.6847014262257,1382535693.500366
2023-08-06 00:00:00+00:00,4306.1662264555725,2119.6731223369657,1070016569.4038999
2023-08-07 00:00:00+00:00,4241.566726697671,2046.6686088506174,5444043428.543457
2023-08-08 00:00:00+00:00,4476.18292310823,2719.713997924688,5649751788.931948
2023-08-09 00:00:00+00:00,4286.365481629011,1962.795568509185,2839212157.213949
2023-08-10 00:00:00+00:00,4386.660409959366,2299.5741988695877,3722825186.430256
2023-08-11 00:00:00+00:00,4467.967600821623,2358.4909946463385,4674344765.039381
2023-08-12 00:00:00+00:00,4406.728212855957,2443.291232802949,1025715307.1950711
2023-08-13 00:00:00+00:00,4200.004573750157,2404.6175792030954,834476078.645746
2023-08-14 00:00:00+00:00,4939.772006301364,2631.8571689127616,5876830138.906191
2023-08-15 00:00:00+00:00,4306.669586191641,2407.09168111927,3856074834.5094204
2023-08-16 00:00:00+00:00,5077.99766554223,3149.8541481419106,5039242657.533761
2023-08-17 00:00:00+00:00,4541.636112599711,2185.5261545652775,6478048744.633274
2023-08-18 00:00:00+00:00,4178.700632156046,2410.9875881582616,6650300920.532817
2023-08-19 00:00:00+00:00,4872.746503334404,2560.2302419881294,2449090358.7058353
2023-08-20 00:00:00+00:00,4298.375739968128,2445.7332341214033,803469674.292904
2023-08-21 00:00:00+00:00,5092.350898912042,3503.856581757092,4321285676.087835
2023-08-22 00:00:00+00:00,4389.4133954668905,2524.7493205034525,3292347318.518129
2023-08-23 00:00:00+00:00,4657.572150451729,2113.49863375611,3640067509.806402
2023-08-24 00:00:00+00:00,4583.148106507566,2210.0828495661485,2696056429.451931
2023-08-25 00:00:00+00:00,4504.939711949726,2206.8724906507623,2911962194.0514383
2023-08-26 00:00:00+00:00,4530.954426110449,2331.569740824271,1343695362.09656
2023-08-27 00:00:00+00:00,4241.466286639319,2391.443384577047,890132456.4793869
2023-08-28 00:00:00+00:00,4737.755441405295,2707.557253329915,2879771897.9477673
2023-08-29 00:00:00+00:00,4388.743488815643,2410.4080729800185,5157397610.055342
2023-08-30 00:00:00+00:00,4769.549799460064,2530.5669342325177,2711868283.3864317
2023-08-31 00:00:00+00:00,4522.244105769457,2479.2487030323036,3252465691.0237517
2023-09-01 00:00:00+00:00,4342.751596694978,2486.8166925643814,3681649210.0126624
2023-09-02 00:00:00+00:00,4185.507681407198,2631.3074183669255,1430787750.9137712
2023-09-03 00:00:00+00:00,4743.968728302262,2665.0841444616485,948488449.0867779
2023-09-04 00:00:00+00:00,5439.364013918689,3112.580723189427,2681312673.997257
2023-09-05 00:00:00+00:00,4647.8703728708715,2427.560055000626,3906918908.8807034
2023-09-06 00:00:00+00:00,4607.96670809576,2606.994601489748,3077402950.181138
2023-09-07 00:00:00+00:00,4428.4900924161,2318.8968100119564,2534562865.64047
2023-09-08 00:00:00+00:00,4605.594086749137,2500.4144311670443,3309297314.836175
2023-09-09 00:00:00+00:00,5138.859952914504,3235.8620929764147,692709329.293957
2023-09-10 00:00:00+00:00,4462.859193430384,2403.1009172751183,1006092797.9462299
2023-09-11 00:00:00+00:00,4533.935807571739,2587.575171373653,4031225474.2939453
2023-09-12 00:00:00+00:00,4094.975710918662,1834.5325370187725,3927212266.054735
2023-09-13 00:00:00+00:00,4507.1736207927615,2283.955080831939,3176096199.3113174
2023-09-14 00:00:00+00:00,4615.6415215096185,2311.2240711684526,3626998798.9917483
2023-09-15 00:00:00+00:00,4444.807330416285,2094.47519494014,2687686317.668294
2023-09-16 00:00:00+00:00,4119.412126476302,1943.3116598235745,1009223893.834066
2023-09-17 00:00:00+00:00,5627.391467242075,2653.462137235848,726615487.627544
2023-09-18 00:00:00+00:00,4527.908159307592,2289.1097614715427,3352246570.743029
2023-09-19 00:00:00+00:00,4455.9084016388915,2087.1553184612617,3212504526.478223
2023-09-20 00:00:00+00:00,4694.213234741655,2418.63157788332,2832755403.22319
2023-09-21 00:00:00+00:00,4392.076625887378,2343.0604646742104,2949273382.2484612
2023-09-22 00:00:00+00:00,4822.007944894269,2512.881271871109,2209865149.5972776
2023-09-23 00:00:00+00:00,4358.786024621712,2889.5152831195014,738076707.510737
2023-09-24 00:00:00+00:00,5103.236440706794,2980.9276273745854,565830871.736817
2023-09-25 00:00:00+00:00,4360.604082871991,2349.1572700445067,3294477263.730469
2023-09-26 00:00:00+00:00,4579.939789888913,2331.936350624248,2536390759.1216455
2023-09-27 00:00:00+00:00,4479.237954161224,2327.4288753593673,3176549826.325181
2023-09-28 00:00:00+00:00,4316.9939438881975,2251.8224446016916,4026156218.017205
2023-09-29 00:00:00+00:00,4839.449841386783,2536.172282241753,3647721543.323507
2023-09-30 00:00:00+00:00,4287.6656363123075,2473.124738695065,1664937284.4384549
2023-10-01 00:00:00+00:00,4598.904865932035,2403.3849882159775,1122531264.247005
2023-10-02 00:00:00+00:00,4422.484381634635,2260.2604296240606,4631651937.653822
2023-10-03 00:00:00+00:00,4619.2250755393125,2476.644757233918,3385443111.714489
2023-10-04 00:00:00+00:00,4682.906960184518,2295.4286550101424,2595998610.5807247
2023-10-05 00:00:00+00:00,4436.645233014139,2311.27312844186,2708038968.120451
2023-10-06 00:00:00+00:00,4893.479738687054,2393.0718426463127,3360719639.466727
2023-10-07 00:00:00+00:00,8281.117372683633,5890.16253701587,3348510205.7876267
2023-10-08 00:00:00+00:00,4564.655527145305,2910.9971449345776,1018093466.8586789
2023-10-09 00:00:00+00:00,4617.763560824906,2366.5628284876975,2418301286.880535
2023-10-10 00:00:00+00:00,4323.835545038201,1981.458984860593,3670851627.839126
2023-10-11 00:00:00+00:00,4593.878997282123,2192.558606430514,3353853016.1510143
2023-10-12 00:00:00+00:00,4239.436713675398,2146.26143193218,2824373070.236844
2023-10-13 00:00:00+00:00,4262.8806683637085,2169.4722614068005,2653470482.094014
2023-10-14 00:00:00+00:00,4305.538575971769,2370.0861420324004,744911025.21678
2023-10-15 00:00:00+00:00,4701.998546090068,2481.7372777542837,962294606.467932
2023-10-16 00:00:00+00:00,4412.197440958586,2334.1122704178274,5040513102.389363
2023-10-17 00:00:00+00:00,4769.339246227521,2532.5245603638696,3982029799.519293
2023-10-18 00:00:00+00:00,4334.207104742305,2217.7814460463683,3730577270.6198683
2023-10-19 00:00:00+00:00,4686.534312505055,2327.939052135017,4048313814.617732
2023-10-20 00:00:00+00:00,4483.573237367368,2174.430818116614,5027518275.741071
2023-10-21 00:00:00+00:00,5266.924358853284,2453.2214191220437,1501678217.342529
2023-10-22 00:00:00+00:00,6028.449353135081,3083.036940063319,1942900641.7407918
2023-10-23 00:00:00+00:00,4408.761032622931,1930.1578327748855,5393802242.029836
2023-10-24 00:00:00+00:00,4589.420377536995,2288.8735260400654,6312597494.944721
2023-10-25 00:00:00+00:00,4719.918180268297,2323.046881695848,4559995455.954232
2023-10-26 00:00:00+00:00,4633.405960178775,2398.658520018334,4398411636.989802
2023-10-27 00:00:00+00:00,4298.284214687611,2034.0856398977278,3422920363.826462
2023-10-28 00:00:00+00:00,6019.794115174584,3872.638804859014,2009069026.709752
2023-10-29 00:00:00+00:00,4217.372360147558,2134.0674296645816,946156871.820066
2023-10-30 00:00:00+00:00,4354.246462742817,2122.883969746072,4143672378.2257385
2023-10-31 00:00:00+00:00,4435.271631987801,2162.0972936069525,5340856946.513269
2023-11-01 00:00:00+00:00,4578.019463408118,2276.2862304672667,4293103646.872034
2023-11-02 00:00:00+00:00,4300.034018161069,2146.5819309322865,6066850782.8904085
2023-11-03 00:00:00+00:00,4266.405017832037,2005.5579460383146,4287119074.733499
2023-11-04 00:00:00+00:00,4426.532419918148,2147.3517228440974,1764621797.6432672
2023-11-05 00:00:00+00:00,4646.503625973122,2534.821492611508,1564602765.4590719
2023-11-06 00:00:00+00:00,4290.372043676409,2080.0877861276626,5305939766.027097
2023-11-07 00:00:00+00:00,4487.109464021984,2154.2648914744423,5237654722.458173
2023-11-08 00:00:00+00:00,4458.448702897827,2294.1050395350876,4430281744.009678
2023-11-09 00:00:00+00:00,4806.5901919790185,1887.2611228835294,9598329113.44941
2023-11-10 00:00:00+00:00,5108.308127854176,3344.4061118662653,7661916431.346181
2023-11-11 00:00:00+00:00,4597.656578553378,2424.940365828824,2444275722.3631053
2023-11-12 00:00:00+00:00,5547.1941838714665,3207.5292095331224,1796720373.327698
2023-11-13 00:00:00+00:00,4482.271807235123,2385.038356549455,6419182619.499172
2023-11-14 00:00:00+00:00,4664.686327335095,2498.7649326320425,5307280186.030033
2023-11-15 00:00:00+00:00,4452.729322381623,2101.3133592800345,5170816518.713864
2023-11-16 00:00:00+00:00,4568.339109464931,2371.7175272931945,5561478962.859617
2023-11-17 00:00:00+00:00,4452.7292838903295,2084.2766444719828,4819005897.615333
2023-11-18 00:00:00+00:00,4587.903574468572,2717.8800920447775,2471930334.606103
2023-11-19 00:00:00+00:00,4673.165996108961,2194.1817386857106,1350548771.732609
2023-11-20 00:00:00+00:00,4809.671718730422,2185.4275303262507,4597655225.425479
2023-11-21 00:00:00+00:00,4789.567796216648,2275.196464470165,5972694127.221183
2023-11-22 00:00:00+00:00,4525.07159847078,2117.028798881312,5534990151.369499
2023-11-23 00:00:00+00:00,4990.812971421665,1806.2020671804587,3156277571.5145
2023-11-24 00:00:00+00:00,4438.517352195919,2152.1683096691095,5248639960.772568
2023-11-25 00:00:00+00:00,4798.9933483466775,1967.462632998399,1130994748.95881
2023-11-26 00:00:00+00:00,4971.500027296898,2865.1339013725806,1756756551.806178
2023-11-27 00:00:00+00:00,5371.244840893054,2028.121377406777,6443916314.473258
2023-11-28 00:00:00+00:00,4596.915626275085,2009.000917762508,4216594231.673142
2023-11-29 00:00:00+00:00,4544.694273155422,2064.467636786219,5329924099.527329
2023-11-30 00:00:00+00:00,4144.235271516401,2012.9658145119245,4429113741.994989
2023-12-01 00:00:00+00:00,4558.0137418544455,2005.1301612364389,4040376426.891116
2023-12-02 00:00:00+00:00,4771.446644406385,2254.978537032144,1776888855.363993
2023-12-03 00:00:00+00:00,5671.735325991602,2209.993719907408,1592061771.233279
2023-12-04 00:00:00+00:00,4873.311715119294,2427.861211738116,5572090722.243898
2023-12-05 00:00:00+00:00,5158.695044385442,3361.6661230197333,8496575769.017169
2023-12-06 00:00:00+00:00,5276.929360135527,2854.5012841307253,4496317967.277748
2023-12-07 00:00:00+00:00,4504.46757771738,2093.970708224076,4674194153.251523
2023-12-08 00:00:00+00:00,4687.0014228214595,2258.922690587787,4876179886.480222
2023-12-09 00:00:00+00:00,4629.985301986724,2444.068468448756,2260308422.199972
2023-12-10 00:00:00+00:00,5558.677008287009,2897.898062986263,1762950320.257483
2023-12-11 00:00:00+00:00,4313.789989627433,2335.9898618248358,6768300980.462285
2023-12-12 00:00:00+00:00,4675.688587382087,2792.5651229259993,5705811204.674314
2023-12-13 00:00:00+00:00,4382.291752834308,2356.014460400198,6812858264.021839
2023-12-14 00:00:00+00:00,4529.751380757553,2404.2345703233823,5494972118.568683
2023-12-15 00:00:00+00:00,4594.2726697332155,2499.2343654214687,5607783400.480123
2023-12-16 00:00:00+00:00,4208.971723469504,2337.5859978358603,2605557769.0764503
2023-12-17 00:00:00+00:00,4479.990649635637,2606.449392938672,2403376141.8683352
2023-12-18 00:00:00+00:00,4581.478019320533,2276.0672548912576,5804339540.845693
2023-12-19 00:00:00+00:00,4722.186099551005,2445.376483892037,5263144437.573741
2023-12-20 00:00:00+00:00,4435.573463692362,2238.052643047807,5944387382.75584
2023-12-21 00:00:00+00:00,4665.035408143523,2251.0466051168273,4592209915.59321
2023-12-22 00:00:00+00:00,4646.618073882312,2185.2753393626717,5105119562.931866
2023-12-23 00:00:00+00:00,5105.901387501521,2395.876078010147,2144595632.733488
2023-12-24 00:00:00+00:00,6723.103587644204,4368.873425117747,3056286297.65052
2023-12-25 00:00:00+00:00,7319.872291900557,3170.695951960991,4341617607.953552
2023-12-26 00:00:00+00:00,4588.196755289714,2148.92823216496,5303378706.101812
2023-12-27 00:00:00+00:00,4514.379995819079,2305.822932636827,6243237413.675268
2023-12-28 00:00:00+00:00,4765.343092370886,2677.3395905846537,7641665372.600617
2023-12-29 00:00:00+00:00,4617.734171392487,2255.809920944494,5701435902.187952
2023-12-30 00:00:00+00:00,5600.715383295942,3618.238609124631,3666216907.815556
