date_utc,hhi_B,top5_share_B
2023-04-21 00:00:00+00:00,0.4378262561615811,0.8683808944842573
2023-04-22 00:00:00+00:00,0.4272788961309311,0.7149495393712334
2023-04-23 00:00:00+00:00,0.6705513859105382,0.6649269685619716
2023-04-24 00:00:00+00:00,0.4286108935642652,0.839372180137244
2023-04-25 00:00:00+00:00,0.47347237202301073,0.8619536347471026
2023-04-26 00:00:00+00:00,0.4415987871848441,0.8715399939225286
2023-04-27 00:00:00+00:00,0.43649424466489684,0.8684741898275816
2023-04-28 00:00:00+00:00,0.4387997691847564,0.8826838412492243
2023-04-29 00:00:00+00:00,0.4506277092961602,0.8867512971017117
2023-04-30 00:00:00+00:00,0.4924110880993653,0.8182401483971264
2023-05-01 00:00:00+00:00,0.4294640286182869,0.8663085648774715
2023-05-02 00:00:00+00:00,0.4501427928491474,0.8790397402228493
2023-05-03 00:00:00+00:00,0.44490228551044336,0.8736732005958818
2023-05-04 00:00:00+00:00,0.4760654013674941,0.8814880955059132
2023-05-05 00:00:00+00:00,0.4629080578263622,0.9065734573891695
2023-05-06 00:00:00+00:00,0.6115499333701367,0.7945144168839385
2023-05-07 00:00:00+00:00,0.6023020597650002,0.8031337549016292
2023-05-08 00:00:00+00:00,0.44977801276466417,0.8701326107734066
2023-05-09 00:00:00+00:00,0.46494608646163726,0.8798060243070003
2023-05-10 00:00:00+00:00,0.46036501296517046,0.8749463500491675
2023-05-11 00:00:00+00:00,0.44692920330267716,0.863505047921596
2023-05-12 00:00:00+00:00,0.45436787472579415,0.8606493642154819
2023-05-13 00:00:00+00:00,0.4865324476035634,0.8364969661464612
2023-05-14 00:00:00+00:00,0.6609514289520427,0.7155061593767397
2023-05-15 00:00:00+00:00,0.48562946319827743,0.9072841893241107
2023-05-16 00:00:00+00:00,0.4844029891101717,0.909483556028476
2023-05-17 00:00:00+00:00,0.4597794744806913,0.8905391262018982
2023-05-18 00:00:00+00:00,0.4564116541901001,0.8888719769958948
2023-05-19 00:00:00+00:00,0.46614685043571635,0.9138667397664498
2023-05-20 00:00:00+00:00,0.5710801686122243,0.7799330133312783
2023-05-21 00:00:00+00:00,0.7185172167384372,0.8183985509983894
2023-05-22 00:00:00+00:00,0.46118997538877254,0.9091299135419773
2023-05-23 00:00:00+00:00,0.44974512471355493,0.9071842531575469
2023-05-24 00:00:00+00:00,0.5386908708003212,0.9249118241829097
2023-05-25 00:00:00+00:00,0.45066908470988426,0.8771993204935229
2023-05-26 00:00:00+00:00,0.4597828160090677,0.8907924530755148
2023-05-27 00:00:00+00:00,0.6176340391624003,0.8382480076871351
2023-05-28 00:00:00+00:00,0.5486696828531508,0.7609271159665333
2023-05-29 00:00:00+00:00,0.4975971635429015,0.8231156124961013
2023-05-30 00:00:00+00:00,0.4794493838396884,0.8911710474655253
2023-05-31 00:00:00+00:00,0.48710559860847924,0.9073475400693848
2023-06-01 00:00:00+00:00,0.4754538329864893,0.874962047901909
2023-06-02 00:00:00+00:00,0.4682850030745035,0.856867880925491
2023-06-03 00:00:00+00:00,0.6619363265543791,0.8007927982267188
2023-06-04 00:00:00+00:00,0.6216998977951396,0.8068767141535338
2023-06-05 00:00:00+00:00,0.4677682244462817,0.8958284161583613
2023-06-06 00:00:00+00:00,0.45247495869987125,0.8734698503696762
2023-06-07 00:00:00+00:00,0.45645925628716366,0.8664960884062152
2023-06-08 00:00:00+00:00,0.4381321806367966,0.8686809532747193
2023-06-09 00:00:00+00:00,0.42850704196176376,0.8560003100163232
2023-06-10 00:00:00+00:00,0.4427872519862157,0.7846382060764722
2023-06-11 00:00:00+00:00,0.44616548956670565,0.8174590501425164
2023-06-12 00:00:00+00:00,0.632038276937252,0.9337599640674825
2023-06-13 00:00:00+00:00,0.4545208033771854,0.8589953446508045
2023-06-14 00:00:00+00:00,0.42875340426955816,0.8249382470686037
2023-06-15 00:00:00+00:00,0.3603636469261548,0.6955912680847268
2023-06-16 00:00:00+00:00,0.6367810460483614,0.9111054626643551
2023-06-17 00:00:00+00:00,0.6416144287482566,0.8846807112768128
2023-06-18 00:00:00+00:00,0.4504435798574575,0.8208812054688153
2023-06-19 00:00:00+00:00,0.4596164662518192,0.8366359338573572
2023-06-20 00:00:00+00:00,0.5237816493748404,0.8881823415611251
2023-06-21 00:00:00+00:00,0.4292835721835474,0.8497657775421984
2023-06-22 00:00:00+00:00,0.43903889421809517,0.8583508070937073
2023-06-23 00:00:00+00:00,0.4556842940186839,0.884532934442815
2023-06-24 00:00:00+00:00,0.46310671652440444,0.8207858575773946
2023-06-25 00:00:00+00:00,0.5294109138738129,0.8326965015201814
2023-06-26 00:00:00+00:00,0.4424910589179171,0.8508026149354033
2023-06-27 00:00:00+00:00,0.4356359562799537,0.8647560627128477
2023-06-28 00:00:00+00:00,0.5049292651447375,0.8816964543830149
2023-06-29 00:00:00+00:00,0.45207541884546826,0.8800506702335947
2023-06-30 00:00:00+00:00,0.4930388635998788,0.8932025590594622
2023-07-01 00:00:00+00:00,0.4199114576469791,0.8231513418124661
2023-07-02 00:00:00+00:00,0.4239592360479999,0.7252542975746086
2023-07-03 00:00:00+00:00,0.45612605232077014,0.8759300334890563
2023-07-04 00:00:00+00:00,0.4508725443537407,0.8368998968306913
2023-07-05 00:00:00+00:00,0.40796479036697897,0.8032397799085941
2023-07-06 00:00:00+00:00,0.4564734954692689,0.821552728844187
2023-07-07 00:00:00+00:00,0.4446825925833733,0.8766026667196507
2023-07-08 00:00:00+00:00,0.41215774962590723,0.7848187041738165
2023-07-09 00:00:00+00:00,0.4580956576870498,0.7523680354666415
2023-07-10 00:00:00+00:00,0.4389614556441984,0.8854702582124092
2023-07-11 00:00:00+00:00,0.45976725469194296,0.8446309025364637
2023-07-12 00:00:00+00:00,0.529884792970609,0.9168873994918715
2023-07-13 00:00:00+00:00,0.44436653263645587,0.8815060698379787
2023-07-14 00:00:00+00:00,0.4602531419980489,0.8736732262500833
2023-07-15 00:00:00+00:00,0.5733122463107434,0.8424448216832938
2023-07-16 00:00:00+00:00,0.5272529379017845,0.74749525958768
2023-07-17 00:00:00+00:00,0.6211201217640127,0.9501135916552819
2023-07-18 00:00:00+00:00,0.4520382899092461,0.8849744031079827
2023-07-19 00:00:00+00:00,0.4733214008367773,0.8990545597721296
2023-07-20 00:00:00+00:00,0.4604457212851937,0.8910851887458471
2023-07-21 00:00:00+00:00,0.4513401939361379,0.878614826962955
2023-07-22 00:00:00+00:00,0.46531848651939145,0.8036852314635683
2023-07-23 00:00:00+00:00,0.5448060895137361,0.7304875645806674
2023-07-24 00:00:00+00:00,0.48885188884569536,0.8974363814333727
2023-07-25 00:00:00+00:00,0.4460589621155962,0.874049456111634
2023-07-26 00:00:00+00:00,0.4393294743433231,0.8791341477776766
2023-07-27 00:00:00+00:00,0.4736980371438779,0.9158639377956646
2023-07-28 00:00:00+00:00,0.43912110123928033,0.8724528518958437
2023-07-29 00:00:00+00:00,0.4907554580585572,0.8389655352755017
2023-07-30 00:00:00+00:00,0.425462336060864,0.6891410031012186
2023-07-31 00:00:00+00:00,0.4552859644973912,0.8843350589289988
2023-08-01 00:00:00+00:00,0.36665760465493175,0.7628913201034588
2023-08-02 00:00:00+00:00,0.4412290404698068,0.8830251773002652
2023-08-03 00:00:00+00:00,0.45638226623990574,0.8430478728687331
2023-08-04 00:00:00+00:00,0.451377783004598,0.8961836303046222
2023-08-05 00:00:00+00:00,0.46223778516798775,0.8211506352449153
2023-08-06 00:00:00+00:00,0.4306166226455573,0.7334976222413218
2023-08-07 00:00:00+00:00,0.4241566726697671,0.8587728211987412
2023-08-08 00:00:00+00:00,0.447618292310823,0.8856096437444806
2023-08-09 00:00:00+00:00,0.4286365481629011,0.82232634137397
2023-08-10 00:00:00+00:00,0.4386660409959366,0.8743875750323199
2023-08-11 00:00:00+00:00,0.4467967600821623,0.880015262257918
2023-08-12 00:00:00+00:00,0.4406728212855957,0.84207210641538
2023-08-13 00:00:00+00:00,0.4200004573750157,0.7489823616138385
2023-08-14 00:00:00+00:00,0.4939772006301364,0.9024211710043649
2023-08-15 00:00:00+00:00,0.43066695861916415,0.8727591661645139
2023-08-16 00:00:00+00:00,0.507799766554223,0.9057919800308776
2023-08-17 00:00:00+00:00,0.45416361125997107,0.8634247386409606
2023-08-18 00:00:00+00:00,0.41787006321560455,0.8404575350774603
2023-08-19 00:00:00+00:00,0.4872746503334404,0.8913723548055428
2023-08-20 00:00:00+00:00,0.4298375739968128,0.7424635629120588
2023-08-21 00:00:00+00:00,0.5092350898912041,0.8850137078477495
2023-08-22 00:00:00+00:00,0.43894133954668907,0.8564458298301685
2023-08-23 00:00:00+00:00,0.46575721504517287,0.802710827610361
2023-08-24 00:00:00+00:00,0.4583148106507566,0.833834297367035
2023-08-25 00:00:00+00:00,0.45049397119497264,0.8871078022505833
2023-08-26 00:00:00+00:00,0.45309544261104495,0.8837505419712606
2023-08-27 00:00:00+00:00,0.42414662866393193,0.8335732927133551
2023-08-28 00:00:00+00:00,0.47377554414052947,0.8868760607055389
2023-08-29 00:00:00+00:00,0.4388743488815643,0.8731758190070573
2023-08-30 00:00:00+00:00,0.4769549799460064,0.8552076983028144
2023-08-31 00:00:00+00:00,0.4522244105769457,0.8801677786598394
2023-09-01 00:00:00+00:00,0.43427515966949776,0.8772435752251428
2023-09-02 00:00:00+00:00,0.4185507681407198,0.8100140274826463
2023-09-03 00:00:00+00:00,0.47439687283022625,0.8085398908906866
2023-09-04 00:00:00+00:00,0.5439364013918689,0.9178395807629787
2023-09-05 00:00:00+00:00,0.46478703728708715,0.9047993139283269
2023-09-06 00:00:00+00:00,0.460796670809576,0.852801119970742
2023-09-07 00:00:00+00:00,0.44284900924161,0.8734816134639489
2023-09-08 00:00:00+00:00,0.46055940867491374,0.8962651062410296
2023-09-09 00:00:00+00:00,0.5138859952914504,0.8653692767036283
2023-09-10 00:00:00+00:00,0.4462859193430384,0.7894601261417649
2023-09-11 00:00:00+00:00,0.4533935807571739,0.896602576941173
2023-09-12 00:00:00+00:00,0.4094975710918662,0.8031047296846869
2023-09-13 00:00:00+00:00,0.45071736207927615,0.8715838753968482
2023-09-14 00:00:00+00:00,0.46156415215096186,0.8979427184043745
2023-09-15 00:00:00+00:00,0.44448073304162855,0.8333028742861701
2023-09-16 00:00:00+00:00,0.4119412126476302,0.7386576832871443
2023-09-17 00:00:00+00:00,0.5627391467242076,0.7076865968267911
2023-09-18 00:00:00+00:00,0.45279081593075915,0.8669123279360014
2023-09-19 00:00:00+00:00,0.44559084016388917,0.8509227822639481
2023-09-20 00:00:00+00:00,0.46942132347416543,0.8948081275970446
2023-09-21 00:00:00+00:00,0.43920766258873783,0.8748816966822357
2023-09-22 00:00:00+00:00,0.4822007944894269,0.8551738490378178
2023-09-23 00:00:00+00:00,0.43587860246217125,0.7367360500100997
2023-09-24 00:00:00+00:00,0.5103236440706794,0.7550287645481188
2023-09-25 00:00:00+00:00,0.43606040828719905,0.8651444827862135
2023-09-26 00:00:00+00:00,0.45799397898889127,0.8831278303701346
2023-09-27 00:00:00+00:00,0.4479237954161224,0.8754082093306551
2023-09-28 00:00:00+00:00,0.43169939438881977,0.8668173795739382
2023-09-29 00:00:00+00:00,0.4839449841386783,0.9097780678787903
2023-09-30 00:00:00+00:00,0.4287665636312307,0.8681897718243775
2023-10-01 00:00:00+00:00,0.45989048659320353,0.7953402972968662
2023-10-02 00:00:00+00:00,0.4422484381634635,0.8786539415736954
2023-10-03 00:00:00+00:00,0.46192250755393127,0.9080296367626934
2023-10-04 00:00:00+00:00,0.46829069601845175,0.8855388597399382
2023-10-05 00:00:00+00:00,0.4436645233014139,0.8741051125275142
2023-10-06 00:00:00+00:00,0.48934797386870543,0.9149109888273992
2023-10-07 00:00:00+00:00,0.8281117372683633,0.21657501200268697
2023-10-08 00:00:00+00:00,0.45646555271453054,0.7147648330529256
2023-10-09 00:00:00+00:00,0.46177635608249057,0.813728801837287
2023-10-10 00:00:00+00:00,0.43238355450382016,0.844685890480139
2023-10-11 00:00:00+00:00,0.4593878997282123,0.8195827988364034
2023-10-12 00:00:00+00:00,0.4239436713675398,0.8167743049884226
2023-10-13 00:00:00+00:00,0.4262880668363708,0.8225820979180412
2023-10-14 00:00:00+00:00,0.4305538575971769,0.8104087347327011
2023-10-15 00:00:00+00:00,0.4701998546090068,0.8340474244891958
2023-10-16 00:00:00+00:00,0.4412197440958586,0.8352275047830309
2023-10-17 00:00:00+00:00,0.4769339246227521,0.8612555427007401
2023-10-18 00:00:00+00:00,0.43342071047423053,0.845937780534828
2023-10-19 00:00:00+00:00,0.4686534312505055,0.8839868949589519
2023-10-20 00:00:00+00:00,0.4483573237367368,0.8735656736983235
2023-10-21 00:00:00+00:00,0.5266924358853283,0.811127656115841
2023-10-22 00:00:00+00:00,0.6028449353135081,0.829726684984918
2023-10-23 00:00:00+00:00,0.44087610326229315,0.8276624521289729
2023-10-24 00:00:00+00:00,0.4589420377536995,0.8217844924568231
2023-10-25 00:00:00+00:00,0.4719918180268297,0.8637316989371948
2023-10-26 00:00:00+00:00,0.46334059601787747,0.8556686924182617
2023-10-27 00:00:00+00:00,0.4298284214687611,0.8254134386895818
2023-10-28 00:00:00+00:00,0.6019794115174584,0.8359879417313454
2023-10-29 00:00:00+00:00,0.42173723601475577,0.8006960722317974
2023-10-30 00:00:00+00:00,0.43542464627428173,0.850853426816169
2023-10-31 00:00:00+00:00,0.4435271631987801,0.8675831208808438
2023-11-01 00:00:00+00:00,0.4578019463408118,0.8804601175722875
2023-11-02 00:00:00+00:00,0.4300034018161069,0.849886955083898
2023-11-03 00:00:00+00:00,0.4266405017832037,0.8299296639340266
2023-11-04 00:00:00+00:00,0.44265324199181477,0.8190763190408309
2023-11-05 00:00:00+00:00,0.46465036259731224,0.7643728104040649
2023-11-06 00:00:00+00:00,0.42903720436764087,0.8538509168514147
2023-11-07 00:00:00+00:00,0.44871094640219844,0.8698800363172828
2023-11-08 00:00:00+00:00,0.44584487028978276,0.8751343099470796
2023-11-09 00:00:00+00:00,0.4806590191979018,0.8884672028394363
2023-11-10 00:00:00+00:00,0.5108308127854175,0.882803870560364
2023-11-11 00:00:00+00:00,0.45976565785533774,0.8214028090019787
2023-11-12 00:00:00+00:00,0.5547194183871467,0.806992082559866
2023-11-13 00:00:00+00:00,0.44822718072351225,0.8682867932332506
2023-11-14 00:00:00+00:00,0.46646863273350947,0.8705105960232308
2023-11-15 00:00:00+00:00,0.44527293223816233,0.8334149979782443
2023-11-16 00:00:00+00:00,0.4568339109464931,0.8815114118863997
2023-11-17 00:00:00+00:00,0.44527292838903293,0.8629476084467652
2023-11-18 00:00:00+00:00,0.45879035744685714,0.8270831936797474
2023-11-19 00:00:00+00:00,0.46731659961089606,0.7918863522948494
2023-11-20 00:00:00+00:00,0.4809671718730422,0.8555906417291883
2023-11-21 00:00:00+00:00,0.47895677962166483,0.8828969214360861
2023-11-22 00:00:00+00:00,0.452507159847078,0.8481308576016919
2023-11-23 00:00:00+00:00,0.4990812971421665,0.7769032303095413
2023-11-24 00:00:00+00:00,0.44385173521959187,0.8498354811577237
2023-11-25 00:00:00+00:00,0.47989933483466773,0.7573030889930952
2023-11-26 00:00:00+00:00,0.49715000272968984,0.8481060617069841
2023-11-27 00:00:00+00:00,0.5371244840893054,0.8933244790196859
2023-11-28 00:00:00+00:00,0.4596915626275085,0.8601930371387054
2023-11-29 00:00:00+00:00,0.4544694273155422,0.8528537608829451
2023-11-30 00:00:00+00:00,0.41442352715164005,0.8234675470585364
2023-12-01 00:00:00+00:00,0.45580137418544453,0.8468230165240053
2023-12-02 00:00:00+00:00,0.47714466444063847,0.7954216543418829
2023-12-03 00:00:00+00:00,0.5671735325991601,0.8278748358149924
2023-12-04 00:00:00+00:00,0.4873311715119294,0.8376332552128934
2023-12-05 00:00:00+00:00,0.5158695044385442,0.8900625335714898
2023-12-06 00:00:00+00:00,0.5276929360135527,0.8480952648411998
2023-12-07 00:00:00+00:00,0.450446757771738,0.8514057077832228
2023-12-08 00:00:00+00:00,0.46870014228214596,0.8774184649478195
2023-12-09 00:00:00+00:00,0.46299853019867243,0.7678976640661099
2023-12-10 00:00:00+00:00,0.5558677008287009,0.797723307967157
2023-12-11 00:00:00+00:00,0.4313789989627433,0.8460270671777529
2023-12-12 00:00:00+00:00,0.46756885873820864,0.8484277813543232
2023-12-13 00:00:00+00:00,0.43822917528343075,0.8391530683276166
2023-12-14 00:00:00+00:00,0.45297513807575535,0.8469831019370117
2023-12-15 00:00:00+00:00,0.45942726697332154,0.87708393675845
2023-12-16 00:00:00+00:00,0.42089717234695034,0.773333597407797
2023-12-17 00:00:00+00:00,0.44799906496356373,0.768070816318145
2023-12-18 00:00:00+00:00,0.45814780193205334,0.8558196289241697
2023-12-19 00:00:00+00:00,0.4722186099551005,0.8766966465150604
2023-12-20 00:00:00+00:00,0.44355734636923616,0.8492890320269094
2023-12-21 00:00:00+00:00,0.46650354081435225,0.8445983473984106
2023-12-22 00:00:00+00:00,0.4646618073882312,0.855898752885081
2023-12-23 00:00:00+00:00,0.510590138750152,0.8479247417166117
2023-12-24 00:00:00+00:00,0.6723103587644204,0.8858750648122853
2023-12-25 00:00:00+00:00,0.7319872291900557,0.9097039089689805
2023-12-26 00:00:00+00:00,0.4588196755289714,0.8555890149506354
2023-12-27 00:00:00+00:00,0.45143799958190794,0.8641214152350654
2023-12-28 00:00:00+00:00,0.47653430923708856,0.8756950156958486
2023-12-29 00:00:00+00:00,0.4617734171392487,0.8390149032946346
2023-12-30 00:00:00+00:00,0.5600715383295942,0.858554400803588
2023-12-31 00:00:00+00:00,0.4569620473056203,0.8272547533739968
2024-01-01 00:00:00+00:00,0.46766225603602507,0.844663653644875
2024-01-02 00:00:00+00:00,0.4576072210883851,0.846192200931464
2024-01-03 00:00:00+00:00,0.4571163510819574,0.8685332302670107
2024-01-04 00:00:00+00:00,0.4978668345065511,0.8937126563433112
2024-01-05 00:00:00+00:00,0.4463845601854685,0.8565636603541787
2024-01-06 00:00:00+00:00,0.5583676245512876,0.8279125442543313
2024-01-07 00:00:00+00:00,0.5477474247895643,0.8352034099036925
2024-01-08 00:00:00+00:00,0.47059530585167675,0.8801758460913247
2024-01-09 00:00:00+00:00,0.5250292531139945,0.9120076252994485
2024-01-10 00:00:00+00:00,0.4605206382701463,0.8779450265806258
2024-01-11 00:00:00+00:00,0.4321372688496521,0.8397315483757153
2024-01-12 00:00:00+00:00,0.42741944594662257,0.815134073971333
2024-01-13 00:00:00+00:00,0.41274825684594996,0.7606789990062385
2024-01-14 00:00:00+00:00,0.463894644358398,0.7997895738246903
2024-01-15 00:00:00+00:00,0.43850896372943626,0.806316104341532
2024-01-16 00:00:00+00:00,0.4409741012997947,0.862643526244515
2024-01-17 00:00:00+00:00,0.46144107143588414,0.9024082949367496
2024-01-18 00:00:00+00:00,0.4295900952244112,0.8451617497252165
2024-01-19 00:00:00+00:00,0.4518650971780799,0.8906205505543624
2024-01-20 00:00:00+00:00,0.5563167951779932,0.9247507847410973
2024-01-21 00:00:00+00:00,0.5296539979241118,0.7333320651438047
2024-01-22 00:00:00+00:00,0.4297413326111743,0.8230927420216819
2024-01-23 00:00:00+00:00,0.44556087819269097,0.8382838554596587
2024-01-24 00:00:00+00:00,0.4634814205527435,0.8864592947561604
2024-01-25 00:00:00+00:00,0.4622162194087752,0.8825530903961043
2024-01-26 00:00:00+00:00,0.4937699783257608,0.8515915076952274
2024-01-27 00:00:00+00:00,0.5341438246479798,0.7946509274757432
2024-01-28 00:00:00+00:00,0.49275876976311317,0.8038946974411763
2024-01-29 00:00:00+00:00,0.45641338460863035,0.8813724787945604
2024-01-30 00:00:00+00:00,0.49984358946402524,0.8912934840963689
2024-01-31 00:00:00+00:00,0.4651202032822577,0.8569850998565886
2024-02-01 00:00:00+00:00,0.46259798761003385,0.8609966939285691
2024-02-02 00:00:00+00:00,0.4698786539721865,0.8690587336857789
2024-02-03 00:00:00+00:00,0.41825350941337264,0.7589831782823373
2024-02-04 00:00:00+00:00,0.5724989927173809,0.770313451267899
2024-02-05 00:00:00+00:00,0.4437965844689149,0.8458177844329128
2024-02-06 00:00:00+00:00,0.45950111487321893,0.8718408129136644
2024-02-07 00:00:00+00:00,0.45384883604751974,0.8682946443588642
2024-02-08 00:00:00+00:00,0.4639115822050311,0.8691925300409505
2024-02-09 00:00:00+00:00,0.4936296194318621,0.8693957858203821
2024-02-10 00:00:00+00:00,0.49238953569549004,0.8213363060247398
2024-02-11 00:00:00+00:00,0.4115726935429823,0.7664695735407226
2024-02-12 00:00:00+00:00,0.43807917101346355,0.8231042586985134
2024-02-13 00:00:00+00:00,0.463090202314367,0.8598546806556391
2024-02-14 00:00:00+00:00,0.4566454226558961,0.835971759039204
2024-02-15 00:00:00+00:00,0.5024355445866282,0.871604044828934
2024-02-16 00:00:00+00:00,0.44958646157925225,0.835023119125755
2024-02-17 00:00:00+00:00,0.4722651313731232,0.8119149731020789
2024-02-18 00:00:00+00:00,0.47746397812965335,0.7847303472629208
2024-02-19 00:00:00+00:00,0.4867476095486747,0.8068618032366657
2024-02-20 00:00:00+00:00,0.5088734436596813,0.8669130996115791
2024-02-21 00:00:00+00:00,0.5058789835713438,0.8704508267985775
2024-02-22 00:00:00+00:00,0.5021601516176071,0.8705823131846941
2024-02-23 00:00:00+00:00,0.47977779367109114,0.8531280337425057
2024-02-24 00:00:00+00:00,0.5312173418182575,0.7578756847681992
2024-02-25 00:00:00+00:00,0.6430577932547722,0.7816742890219948
2024-02-26 00:00:00+00:00,0.44340349709255517,0.8246121853447178
2024-02-27 00:00:00+00:00,0.471175864879456,0.8349799125589152
2024-02-28 00:00:00+00:00,0.46289453567123756,0.8289507338735163
2024-02-29 00:00:00+00:00,0.4812478263824167,0.8744716436458284
2024-03-01 00:00:00+00:00,0.4789149913460951,0.8421237584836511
2024-03-02 00:00:00+00:00,0.45859089902776456,0.718709413984766
2024-03-03 00:00:00+00:00,0.80085127253097,0.9288521109014704
2024-03-04 00:00:00+00:00,0.47048011979644455,0.858262394031146
2024-03-05 00:00:00+00:00,0.4750015121107427,0.85238407169154
2024-03-06 00:00:00+00:00,0.5157559362393616,0.9012662610003339
