date_utc,tier1_B_volume_usd,tier1_B_share,tier2_B_volume_usd,tier2_B_share,tier3_B_volume_usd,tier3_B_share
2023-03-12 00:00:00+00:00,1650084152.8725703,0.1322417270195331,7302325206.3354225,0.585225968544066,3525378023.505486,0.28253230443640087
2023-03-13 00:00:00+00:00,10799232606.805439,0.5651722745585295,5359796933.782201,0.2805022110856819,2948830297.797029,0.15432551435578856
2023-03-14 00:00:00+00:00,10540284515.953781,0.5431414253699631,7517353959.012108,0.3873696519414026,1348512526.634148,0.0694889226886343
2023-03-15 00:00:00+00:00,7087224336.13474,0.46953794642909297,6775927196.815764,0.4489141009583287,1230888022.3914058,0.08154795261257838
2023-03-16 00:00:00+00:00,6214143940.538089,0.38797605257440215,9018418183.656475,0.5630590988623404,784261335.151298,0.048964848563257356
2023-03-17 00:00:00+00:00,5613040396.271316,0.4949015469741426,4963173674.150163,0.43760282410757945,765517291.280213,0.06749562891827798
2023-03-18 00:00:00+00:00,741398167.262114,0.19082572988889177,2702887039.197692,0.6956860899276759,440925491.77147007,0.11348818018343235
2023-03-19 00:00:00+00:00,495915737.2541581,0.2541466157694056,1224629621.656837,0.6275974939580184,230752460.864486,0.11825589027257598
2023-03-20 00:00:00+00:00,4888002905.223203,0.4396964068394166,5814966211.7253065,0.5230806525209049,413798791.97909504,0.037222940639678494
2023-03-21 00:00:00+00:00,2544297849.250643,0.32820915202368406,4895692530.698285,0.6315341950009558,312072088.641353,0.04025665297536019
2023-03-22 00:00:00+00:00,4979138236.332803,0.5613295146528691,3420536069.567359,0.38561850678743503,470584795.675753,0.05305197855969592
2023-03-23 00:00:00+00:00,3443637380.508068,0.40373300089791586,4750618434.257978,0.556963821870512,335236133.74770397,0.039303177231572194
2023-03-24 00:00:00+00:00,4228626648.3665037,0.3714698040182889,6789467504.6628685,0.5964305608110197,365406208.572865,0.03209963517069136
2023-03-25 00:00:00+00:00,354309088.45013994,0.20700483589966068,1168675511.289202,0.6827978460632055,188613522.644043,0.11019731803713384
2023-03-26 00:00:00+00:00,400351448.202605,0.2675410526518886,914354990.172881,0.6110318762842635,181704838.45208496,0.121427071063848
2023-03-27 00:00:00+00:00,3661072714.2275577,0.5052975899368563,3144619591.2073145,0.4340172470572007,439687025.7530279,0.06068516300594298
2023-03-28 00:00:00+00:00,1922009808.6104589,0.45356118940360135,2028072268.2924273,0.47859010192471063,287515525.170952,0.06784870867168813
2023-03-29 00:00:00+00:00,885067533.554961,0.29388072129820303,1820878245.9749389,0.6046103738253232,305709866.492815,0.10150890487647381
2023-03-30 00:00:00+00:00,2555053156.151647,0.4833248606787762,2496842361.702529,0.47231345606303166,234514025.74628797,0.04436168325819216
2023-03-31 00:00:00+00:00,2824272487.474033,0.5540919748158045,1959085521.851511,0.384351570342497,313760548.31626,0.06155645484169827
2023-04-01 00:00:00+00:00,312117497.618235,0.2670111498485121,758991223.901018,0.649303935105304,97821856.081397,0.08368491504618383
2023-04-02 00:00:00+00:00,270412142.458798,0.2532479699711191,692595878.4463751,0.6486339652947851,104768129.44120999,0.09811806473409575
2023-04-03 00:00:00+00:00,1897261035.015121,0.4232269689469926,2338263008.583214,0.5216024297445513,247321271.61300504,0.0551706013084561
2023-04-04 00:00:00+00:00,1480608387.419588,0.3713966150377498,2267144594.624673,0.5686917860246584,238843361.24523002,0.0599115989375918
2023-04-05 00:00:00+00:00,1185955945.4339871,0.36493402870910896,1945253626.9117928,0.5985797749596429,118572174.862342,0.03648619633124809
2023-04-06 00:00:00+00:00,1239785150.027578,0.4060184533048822,1652475749.616747,0.541170902045643,161258318.35194302,0.05281064464947477
2023-04-07 00:00:00+00:00,628421079.490771,0.3698847673794888,939344042.9084991,0.5528921039409871,131199352.24759501,0.07722312867952415
2023-04-08 00:00:00+00:00,182575667.48676196,0.1516631406533014,808187622.8413861,0.6713505408717062,213060306.49506402,0.17698631847499255
2023-04-09 00:00:00+00:00,210962766.5398,0.221851079328648,641513456.2301079,0.6746235603696011,98444400.10108502,0.10352536030175101
2023-04-10 00:00:00+00:00,2202449194.3059053,0.5214784493098596,1867793360.567429,0.44224129565309306,153228611.040987,0.03628025503704728
2023-04-11 00:00:00+00:00,1237645441.8891327,0.3275802798751404,2332000092.334499,0.6172343201537193,208498383.23339698,0.05518539997114029
2023-04-12 00:00:00+00:00,3305905149.132999,0.5932159337800821,2042711014.734207,0.36654672998292404,224236756.766867,0.040237336236993965
2023-04-13 00:00:00+00:00,1618673200.356589,0.40194187846166585,2155662058.4371753,0.5352846126728378,252797237.455854,0.06277350886549639
2023-04-14 00:00:00+00:00,1690572882.866086,0.40875320243131946,2137614733.0404255,0.51684069734594,307738103.599364,0.07440610022274041
2023-04-15 00:00:00+00:00,382329717.096465,0.22791975497710695,1164693644.7601058,0.6943135159701437,130451752.728681,0.07776672905274938
2023-04-16 00:00:00+00:00,269291849.319312,0.268357726293983,646263718.000044,0.6440219501153328,87925320.070134,0.08762032359068415
2023-04-17 00:00:00+00:00,1612277656.5682838,0.3556230356462427,2438468658.033649,0.5378574980341291,482924159.3549422,0.1065194663196282
2023-04-18 00:00:00+00:00,1848208581.361565,0.5025310276850634,1629472486.353581,0.44305631486060437,200118868.092676,0.05441265745433221
2023-04-19 00:00:00+00:00,1799949692.8226001,0.44719420343250094,2015201294.394902,0.5006730694733325,209833413.31103197,0.052132727094166637
2023-04-20 00:00:00+00:00,1889875906.805938,0.3031008804466256,4051140497.708441,0.6497274489009593,294121890.106098,0.04717167065241505
2023-04-21 00:00:00+00:00,2102642378.5388417,0.430596366881751,2427827163.48652,0.49719037658729026,352624093.356524,0.07221325653095874
2023-04-22 00:00:00+00:00,356627500.548978,0.28881938993553335,702422983.550919,0.5688663304809038,175726379.837735,0.14231427958356274
2023-04-23 00:00:00+00:00,195370579.21754795,0.11945932985289427,1319393911.9165967,0.8067433344405448,120692358.139437,0.07379733570656098
2023-04-24 00:00:00+00:00,1225425762.675138,0.4513880766205257,1268196891.707817,0.4671429091505706,221171612.78004897,0.08146901422890371
2023-04-25 00:00:00+00:00,963727137.7105812,0.34053273763264175,1682091697.274461,0.5943666710296893,184238399.48334,0.06510059133766906
2023-04-26 00:00:00+00:00,1843310914.5444598,0.44937391243237085,1990083452.8915532,0.4851550436969048,268559180.706084,0.0654710438707242
2023-04-27 00:00:00+00:00,1811151210.065094,0.42601857168527985,2123319339.935264,0.4994466875012835,316872772.6637,0.07453474081343661
2023-04-28 00:00:00+00:00,1891895001.1763117,0.5259224387032639,1420513941.80388,0.3948845765864255,284880052.41054696,0.07919298471031049
2023-04-29 00:00:00+00:00,753844456.282746,0.4313425500554943,893302060.786466,0.5111388505388703,100523533.533865,0.057518599405635445
2023-04-30 00:00:00+00:00,219090615.11333302,0.24924405627479057,569464695.123431,0.6478401206022869,90465110.100909,0.10291582312292256
2023-05-01 00:00:00+00:00,1239684975.124613,0.47620936475883746,1152918801.51261,0.4428792323079109,210631411.214271,0.08091140293325154
2023-05-02 00:00:00+00:00,1900443954.3834777,0.5164335783914453,1560874377.1705718,0.4241577017635437,218620452.25404498,0.05940871984501083
2023-05-03 00:00:00+00:00,1581691410.1499949,0.45030762984358136,1714806812.502693,0.48820559207847375,215970377.31176397,0.06148677807794487
2023-05-04 00:00:00+00:00,1036420442.9387052,0.3774578664554467,1580664396.6631782,0.5756681227310128,128706240.79421,0.04687401081354068
2023-05-05 00:00:00+00:00,2212672882.6507134,0.5360308154938441,1718443492.6899571,0.4163013312944804,196767355.769419,0.04766785321167547
2023-05-06 00:00:00+00:00,239489093.25645104,0.14147010854989372,1291957972.246459,0.7631806195862485,161412971.937352,0.09534927186385778
2023-05-07 00:00:00+00:00,147167676.593541,0.1637823530614989,677646339.32435,0.7541500590824985,73742353.81677,0.08206758785600256
2023-05-08 00:00:00+00:00,1432862885.5825272,0.4042176912700586,1883145855.3937876,0.5312447392219193,228771501.27495497,0.06453756950802217
2023-05-09 00:00:00+00:00,1203079573.5400083,0.3727847579952549,1832608315.596169,0.5678497602776321,191588837.5462,0.0593654817271131
2023-05-10 00:00:00+00:00,1094397147.755118,0.39069242685430633,1545500548.8814447,0.5517333094167235,161275483.419039,0.05757426372897007
2023-05-11 00:00:00+00:00,1205274364.452476,0.3810228097651794,1721465019.429382,0.5442059152344272,236521013.035783,0.07477127500039356
2023-05-12 00:00:00+00:00,1090681180.239702,0.36271053102826395,1693944427.8528318,0.5633282155137567,222403653.36199903,0.0739612534579793
2023-05-13 00:00:00+00:00,223013415.943663,0.2870232194338806,489761086.574538,0.6303333959853361,64212865.90283001,0.08264338458078328
2023-05-14 00:00:00+00:00,76797616.791936,0.1283061361818502,478572177.414473,0.7995527665206602,43180041.968921,0.0721410972974897
2023-05-15 00:00:00+00:00,2249175514.137188,0.6035768355420726,1283418713.478086,0.34441145250229327,193817028.90222004,0.05201171195563399
2023-05-16 00:00:00+00:00,2027535885.2858608,0.5878602475456726,1276909322.3420467,0.3702248802464672,144564814.31329495,0.041914872207860304
2023-05-17 00:00:00+00:00,1845942128.288662,0.5469243506787052,1339431140.360248,0.39685291076785584,189759189.794277,0.05622273855343896
2023-05-18 00:00:00+00:00,1197066761.307684,0.48024453055510574,1178604579.4640641,0.4728377908985585,116947908.68439199,0.0469176785463358
2023-05-19 00:00:00+00:00,1199290644.520651,0.4159901269343553,1555534939.401945,0.5395582629190578,128153041.93768401,0.04445161014658691
2023-05-20 00:00:00+00:00,158330881.327311,0.1928410976654015,596223598.680324,0.7261780662096072,66488768.78174301,0.08098083612499121
2023-05-21 00:00:00+00:00,146729830.838106,0.10787141950199317,1141350947.3452022,0.8390873630592188,72148201.05428198,0.05304121743878824
2023-05-22 00:00:00+00:00,1375129070.2089658,0.4767842212515863,1389661842.606691,0.48182301849643183,119383958.993591,0.041392760251981964
2023-05-23 00:00:00+00:00,1472148635.513237,0.45113624316887146,1608950555.946668,0.4930588472822181,182102685.58852196,0.055804909548910354
2023-05-24 00:00:00+00:00,4641620888.759528,0.6705074625898715,2053977694.152751,0.29670828465497845,226950602.19449905,0.03278425275515011
2023-05-25 00:00:00+00:00,1380415773.841652,0.41666951390754925,1732280763.440818,0.5228776701425035,200278681.12513098,0.060452815949947246
2023-05-26 00:00:00+00:00,1349397178.4182339,0.4658388592657999,1421741519.741636,0.4908135709188459,125565068.771455,0.04334756981535416
2023-05-27 00:00:00+00:00,173571126.633359,0.1956903306300397,673957092.015067,0.7598434643192604,39440115.8346,0.0444662050506999
2023-05-28 00:00:00+00:00,190140400.97305298,0.22384586682728946,596472481.112785,0.7022068896985116,62812678.76116101,0.07394724347419893
2023-05-29 00:00:00+00:00,665756317.2106649,0.3167237093301861,1319775373.09561,0.6278635903911417,116478034.88487099,0.05541270027867216
2023-05-30 00:00:00+00:00,1196599879.9408247,0.3798298325484007,1818894717.581563,0.5773613114822819,134863213.796567,0.042808855969317355
2023-05-31 00:00:00+00:00,2108625423.974433,0.571617352948466,1473331253.916867,0.3993984430828029,106919128.796352,0.028984203968730995
2023-06-01 00:00:00+00:00,948372654.691211,0.3585587660692574,1550990431.220865,0.5863952450050884,145594294.68095097,0.05504598892565415
2023-06-02 00:00:00+00:00,907421421.808615,0.3566398444416496,1477399528.51928,0.5806558291065023,159542602.850694,0.06270432645184792
2023-06-03 00:00:00+00:00,132300636.36780499,0.1621708714395173,649531526.760388,0.7961797963641942,33977946.254782,0.04164933219628852
2023-06-04 00:00:00+00:00,96559531.71396297,0.1519055400423005,489282500.56284004,0.7697295250086398,49813070.802877,0.07836493494905977
2023-06-05 00:00:00+00:00,1852228723.904673,0.41168137753999656,2449292878.126861,0.5443864750895979,197658649.872674,0.04393214737040554
2023-06-06 00:00:00+00:00,2032981363.137066,0.4054261021017787,2673884170.386241,0.533237764166485,307565832.878217,0.06133613373173629
2023-06-07 00:00:00+00:00,1448535898.031476,0.347110704589662,2396526624.700422,0.5742764445107124,328061148.990838,0.0786128508996257
2023-06-08 00:00:00+00:00,1294751765.064805,0.44686514236667096,1400276204.783504,0.48328540071302617,202382551.383192,0.06984945692030287
2023-06-09 00:00:00+00:00,1445934834.481647,0.49379675747627993,1233517421.8842647,0.42125474031843835,248746061.240708,0.08494850220528166
2023-06-10 00:00:00+00:00,819288500.9403089,0.2577676551665611,1893417918.2528405,0.5957143258793827,465692749.6665401,0.14651801895405606
2023-06-11 00:00:00+00:00,548977834.190408,0.3481169783916021,888031065.5176169,0.5631168910521908,139983514.528245,0.08876613055620712
2023-06-12 00:00:00+00:00,1503419072.347479,0.19022695280910468,6092939281.544164,0.7709369227099689,306933215.185745,0.038836124480926326
2023-06-13 00:00:00+00:00,1322963680.265822,0.38189311876389703,1910840516.0863202,0.5515925002582036,230420779.860995,0.06651438097789937
2023-06-14 00:00:00+00:00,1396176592.688511,0.37544853643039194,1962112145.7862642,0.5276353559467684,360400927.924715,0.09691610762283974
2023-06-15 00:00:00+00:00,2374368067.807964,0.2826379378043427,3917491683.0003076,0.46632692953585597,2108881091.8864913,0.2510351326598014
2023-06-16 00:00:00+00:00,1558199084.841253,0.1675561396989733,7238001983.999853,0.7783162519929734,503363170.587364,0.05412760830805332
2023-06-17 00:00:00+00:00,468149641.58541006,0.14945056050795238,2456281480.469904,0.7841352666176445,208040512.673011,0.06641417287440309
2023-06-18 00:00:00+00:00,433443298.593279,0.3615500167810839,671318152.570585,0.5599696433537266,94085951.61672,0.07848033986518953
2023-06-19 00:00:00+00:00,888544998.8822719,0.289280508021822,1854387721.0301151,0.6037265672349994,328636135.37752503,0.10699292474317869
2023-06-20 00:00:00+00:00,1767431083.3927643,0.25166337971985536,4737274886.445212,0.6745375363073559,518290722.649501,0.07379908397278875
2023-06-21 00:00:00+00:00,2256540907.215498,0.4169039107076509,2696985194.394044,0.498277549974029,459090209.389448,0.08481853931832
2023-06-22 00:00:00+00:00,1776738557.72723,0.3912204269464929,2401354112.81125,0.5287546539573451,363435417.845908,0.08002491909616202
2023-06-23 00:00:00+00:00,2045966868.5214798,0.39591585235399535,2807950928.023066,0.543367687004543,313763306.287742,0.0607164606414617
2023-06-24 00:00:00+00:00,502879159.363845,0.35551038329440443,815119122.962881,0.5762484017069148,96529064.818018,0.06824121499868076
2023-06-25 00:00:00+00:00,352487333.622772,0.24333854816121656,987311133.337532,0.681587208540305,108748572.899744,0.07507424329847845
2023-06-26 00:00:00+00:00,1355424138.316772,0.38118677895129754,1917723850.848245,0.5393226791214771,282652508.548331,0.07949054192722517
2023-06-27 00:00:00+00:00,1551317095.830171,0.4297057444867757,1788307838.889381,0.49535079149648154,270559745.690075,0.0749434640167428
2023-06-28 00:00:00+00:00,1293942584.583928,0.31137870320013034,2645432583.692096,0.6366058101243256,216151755.324403,0.05201548667554415
2023-06-29 00:00:00+00:00,1861816044.8021002,0.5391731609647205,1369243197.340566,0.39652638342045543,222035569.681478,0.06430045561482417
2023-06-30 00:00:00+00:00,4155951877.2205386,0.621636381531425,2149532582.643372,0.3215214459008561,380018513.726844,0.05684217256771897
2023-07-01 00:00:00+00:00,715889043.283196,0.44801101044064007,733163949.343233,0.45882183118421543,148874349.78215402,0.09316715837514437
2023-07-02 00:00:00+00:00,252987216.54925695,0.336177282057399,409958420.320337,0.5447654999318994,89595448.003779,0.1190572180107015
2023-07-03 00:00:00+00:00,2358109629.957472,0.55013791602958,1657205167.8209758,0.38661959812060315,271082415.080955,0.06324248584981682
2023-07-04 00:00:00+00:00,859457162.431087,0.3448202224934162,1420239775.200417,0.5698101274685398,212782059.732106,0.08536965003804392
2023-07-05 00:00:00+00:00,986708251.4844468,0.3790720993769974,1300259982.266345,0.4995319340565686,315988441.525747,0.12139596656643403
2023-07-06 00:00:00+00:00,1223706329.336508,0.345996819275572,2033253826.2213922,0.5748923085442605,279795852.484697,0.0791108721801674
2023-07-07 00:00:00+00:00,1360076206.918242,0.4451265334924656,1505173911.278664,0.4926141947214013,190232097.71836498,0.062259271786133066
2023-07-08 00:00:00+00:00,451198200.762335,0.4416453206140451,463967991.129411,0.4541447458141294,106464016.11092898,0.10420993357182545
2023-07-09 00:00:00+00:00,189256209.782496,0.30767904264755114,365948499.395502,0.5949325735822153,59904490.831086,0.09738838377023352
2023-07-10 00:00:00+00:00,1850674424.190085,0.5146503202145806,1476064619.3740015,0.4104758346950699,269245164.545327,0.07487384509034939
2023-07-11 00:00:00+00:00,853126762.7229427,0.3542147790005725,1381688003.920993,0.5736712670864325,173686553.176951,0.07211395391299497
2023-07-12 00:00:00+00:00,3813472607.2064033,0.668165183055135,1626861836.4610467,0.2850452982696813,267045563.428381,0.04678951867518379
2023-07-13 00:00:00+00:00,2440244160.396845,0.452653203055425,2616915425.422671,0.48542484750791653,333819963.03844297,0.06192194943665858
2023-07-14 00:00:00+00:00,1883021516.1839037,0.39298158801576477,2635723372.6477623,0.5500684658412716,272882947.199077,0.05694994614296381
2023-07-15 00:00:00+00:00,281057716.821594,0.17308527433596452,1186741032.785996,0.7308370663093933,156011929.260742,0.09607765935464227
2023-07-16 00:00:00+00:00,226877819.83603403,0.24202089678785746,637607058.4680442,0.6801644700227979,72945826.429253,0.07781463318934463
2023-07-17 00:00:00+00:00,5454799786.423702,0.7552512353812108,1619776654.0111086,0.22426823474406268,147920565.704356,0.020480529874726514
2023-07-18 00:00:00+00:00,1532974903.721736,0.48771802402794284,1445220360.947497,0.4597987984115159,164962929.61129498,0.052483177560541196
2023-07-19 00:00:00+00:00,2117486722.3256187,0.550023106044399,1584112135.4974847,0.4114775634257637,148215266.448779,0.03849933052983721
2023-07-20 00:00:00+00:00,1577466141.7214398,0.4681992264968443,1648613578.4479349,0.4893161138654865,143140159.84696302,0.04248465963766928
2023-07-21 00:00:00+00:00,1573380950.5331597,0.5367670092564018,1169093736.6480966,0.3988423454271157,188742998.333373,0.0643906453164824
2023-07-22 00:00:00+00:00,272475220.601557,0.2568979427674104,657346438.586755,0.6197662575906774,130814395.99508798,0.12333579964191223
2023-07-23 00:00:00+00:00,140251783.148831,0.22349852805260872,438767362.08496696,0.6991986652993473,48509744.423218,0.07730280664804391
2023-07-24 00:00:00+00:00,2887636384.654344,0.5945039606118234,1777005649.936824,0.3658483119727995,192577725.025881,0.03964772741537726
2023-07-25 00:00:00+00:00,1036340939.3860531,0.41328391341701304,1305056957.725441,0.5204455659547692,166178385.782346,0.06627052062821784
2023-07-26 00:00:00+00:00,1829056090.5230553,0.49162353078687654,1633784934.11168,0.4391374993998655,257599466.88431,0.06923896981325803
2023-07-27 00:00:00+00:00,1666607296.418785,0.3898569281440997,2417165184.987598,0.5654292981082306,191147819.106451,0.044713773747669695
2023-07-28 00:00:00+00:00,1698032999.84462,0.5224027185181737,1301154524.6118953,0.4003023857202274,251241578.70970002,0.0772948957615989
2023-07-29 00:00:00+00:00,193016038.94870898,0.27803957920993433,442497986.126677,0.6374182919410053,58689438.68029699,0.08454212884906041
2023-07-30 00:00:00+00:00,219614478.72730404,0.24411758366176362,520144167.9753191,0.5781783522549999,159867162.43855804,0.17770406408323663
2023-07-31 00:00:00+00:00,2753076366.09482,0.5696546254813651,1707657399.818059,0.3533410654800319,372153114.9202871,0.07700430903860296
2023-08-01 00:00:00+00:00,1939678473.6841931,0.36518259395106417,2355713023.4166384,0.4435092744322816,1016138969.611712,0.1913081316166542
2023-08-02 00:00:00+00:00,2057720813.4165099,0.4384023628328343,2321025585.039014,0.4945000769988329,314934539.119926,0.06709756016833292
2023-08-03 00:00:00+00:00,2551990568.700159,0.5537017962274475,1758722975.5223243,0.381587644780833,298248510.962655,0.06471055899171958
2023-08-04 00:00:00+00:00,1752342204.7324011,0.3733691213661398,2599038355.884688,0.5537734951043719,341943296.26926696,0.07285738352948841
2023-08-05 00:00:00+00:00,415737743.895542,0.30070669845995696,832208792.900345,0.6019438028347184,134589156.704479,0.09734949870532467
2023-08-06 00:00:00+00:00,273932046.46018803,0.2560072939924603,622891311.3942369,0.5821323979508524,173193211.54947504,0.16186030805668736
2023-08-07 00:00:00+00:00,2709319836.088214,0.49766683011437457,2230848628.411328,0.40977788985202623,503874964.04391515,0.0925552800335992
2023-08-08 00:00:00+00:00,2312006203.221635,0.4092226153635514,2967370773.132158,0.5252214405144906,370374812.57815504,0.065555944121958
2023-08-09 00:00:00+00:00,1268320450.3642359,0.44671563100406286,1338982636.725274,0.47160358669328384,231909070.124439,0.08168078230265322
2023-08-10 00:00:00+00:00,1842753466.5289695,0.49498791220329896,1617008887.447336,0.43434993760688884,263062832.45395,0.0706621501898121
2023-08-11 00:00:00+00:00,2544948648.130209,0.5444503510234269,1778265792.381762,0.38043102975241927,351130324.52741003,0.07511861922415382
2023-08-12 00:00:00+00:00,446198629.459773,0.4350121581786189,509548346.85569507,0.4967736595928453,69968330.87960301,0.06821418222853565
2023-08-13 00:00:00+00:00,242224933.816916,0.2902718723944943,467025875.96085995,0.5596635876234902,125225268.86797,0.15006453998201544
2023-08-14 00:00:00+00:00,3716314222.920635,0.6323671324644282,1756885664.318646,0.2989512411950776,403630251.66691005,0.06868162634049427
2023-08-15 00:00:00+00:00,1676583424.9132073,0.4347901679471701,1870033625.7676563,0.4849578148826478,309457783.828557,0.08025201717018207
2023-08-16 00:00:00+00:00,1619328571.9052348,0.32134363870815164,3197390922.267501,0.6344983045194981,222523163.361026,0.044158056772350456
2023-08-17 00:00:00+00:00,3665996746.713913,0.5659106455089583,2318626145.023486,0.35792045358478464,493425852.8958749,0.07616890090625708
2023-08-18 00:00:00+00:00,2748245895.9648623,0.4132513594203907,3238478310.158863,0.48696718371946973,663576714.409091,0.09978145686013945
2023-08-19 00:00:00+00:00,1533287917.548014,0.6260642495682537,733922684.3305211,0.2996715420162551,181879756.8273,0.0742642084154911
2023-08-20 00:00:00+00:00,226446226.59426802,0.28183543678055145,461328871.567424,0.5741708571308779,115694576.13121198,0.14399370608857062
2023-08-21 00:00:00+00:00,1213596470.732805,0.280841527661162,2820241854.199419,0.6526395303614021,287447351.155611,0.06651894197743576
2023-08-22 00:00:00+00:00,1227784262.274306,0.3729206379194909,1780366575.361342,0.5407590400160689,284196480.88248104,0.08632032206444022
2023-08-23 00:00:00+00:00,1387582571.742469,0.3811969332998079,2050660154.233176,0.5633577258412553,201824783.830757,0.05544534085893673
2023-08-24 00:00:00+00:00,1009824858.6794407,0.37455627695623694,1510171800.364799,0.5601410207396122,176059770.40769097,0.06530270230415072
