day,tier1_share_pct,tier2_share_pct,tier3_share_pct,total_volume
2023-02-27 00:00:00+00:00,52.60585578408159,40.436688610391684,6.957455605526721,3929774395.42117
2023-02-28 00:00:00+00:00,29.062714395964655,66.29335616766045,4.6439294363749,5134126146.316518
2023-03-01 00:00:00+00:00,42.58144274047135,51.11013733458753,6.3084199249411235,4747711229.200905
2023-03-02 00:00:00+00:00,49.160363259998704,44.48230750571327,6.357329234288013,7599832504.520428
2023-03-03 00:00:00+00:00,58.16626057997636,39.0348368049019,2.798902615121748,12017791508.249691
2023-03-04 00:00:00+00:00,10.708353396824995,88.75826245838464,0.5333841447903648,13949342552.335657
2023-03-05 00:00:00+00:00,43.74360933532533,48.10667089420223,8.149719770472434,1656149148.323597
2023-03-06 00:00:00+00:00,55.49041856074701,38.15574990273196,6.353831536521039,6255139849.165688
2023-03-07 00:00:00+00:00,57.80639637631826,32.96935054116011,9.224253082521637,7368871847.648251
2023-03-08 00:00:00+00:00,41.626972711337054,52.40316957001021,5.969857718652737,4037251007.33316
2023-03-09 00:00:00+00:00,48.90289793340914,46.483098459396274,4.614003607194581,4938756520.493616
2023-03-10 00:00:00+00:00,62.543354853984,24.170339093549728,13.286306052466287,18837544366.246773
2023-03-11 00:00:00+00:00,29.860420098433927,34.53127906319028,35.60830083837578,28352371031.908875
2023-03-12 00:00:00+00:00,13.22417270195331,58.52259685440661,28.25323044364009,12477787382.713478
2023-03-13 00:00:00+00:00,56.51722745585295,28.05022110856819,15.432551435578857,19107859838.384674
2023-03-14 00:00:00+00:00,54.314142536996314,38.73696519414026,6.94889226886343,19406151001.600037
2023-03-15 00:00:00+00:00,46.953794642909294,44.89141009583287,8.154795261257838,15094039555.34191
2023-03-16 00:00:00+00:00,38.79760525744022,56.30590988623404,4.896484856325736,16016823459.345865
2023-03-17 00:00:00+00:00,49.49015469741426,43.760282410757945,6.749562891827798,11341731361.70169
2023-03-18 00:00:00+00:00,19.082572988889176,69.5686089927676,11.348818018343234,3885210698.231276
2023-03-19 00:00:00+00:00,25.41466157694056,62.75974939580185,11.825589027257598,1951297819.775481
2023-03-20 00:00:00+00:00,43.969640683941655,52.308065252090486,3.7222940639678495,11116767908.927605
2023-03-21 00:00:00+00:00,32.820915202368404,63.15341950009557,4.025665297536019,7752062468.590281
2023-03-22 00:00:00+00:00,56.13295146528691,38.561850678743504,5.305197855969592,8870259101.575914
2023-03-23 00:00:00+00:00,40.373300089791584,55.6963821870512,3.9303177231572195,8529491948.51375
2023-03-24 00:00:00+00:00,37.14698040182889,59.643056081101975,3.2099635170691356,11383500361.602238
2023-03-25 00:00:00+00:00,20.70048358996607,68.27978460632055,11.019731803713384,1711598122.383385
2023-03-26 00:00:00+00:00,26.75410526518886,61.10318762842635,12.142707106384801,1496411276.827571
2023-03-27 00:00:00+00:00,50.529758993685626,43.40172470572007,6.068516300594299,7245379331.1879015
2023-03-28 00:00:00+00:00,45.35611894036013,47.85901019247106,6.784870867168813,4237597602.0738378
2023-03-29 00:00:00+00:00,29.3880721298203,60.461037382532325,10.15089048764738,3011655646.0227146
2023-03-30 00:00:00+00:00,48.332486067877625,47.231345606303165,4.436168325819216,5286409543.600464
2023-03-31 00:00:00+00:00,55.40919748158045,38.4351570342497,6.155645484169827,5097118557.641805
2023-04-01 00:00:00+00:00,26.70111498485121,64.93039351053041,8.368491504618383,1168930577.60065
2023-04-02 00:00:00+00:00,25.32479699711191,64.8633965294785,9.811806473409577,1067776150.3463831
2023-04-03 00:00:00+00:00,42.322696894699256,52.16024297445513,5.51706013084561,4482845315.21134
2023-04-04 00:00:00+00:00,37.13966150377498,56.869178602465844,5.99115989375918,3986596343.289491
2023-04-05 00:00:00+00:00,36.4934028709109,59.857977495964285,3.648619633124809,3249781747.2081223
2023-04-06 00:00:00+00:00,40.60184533048822,54.1170902045643,5.281064464947477,3053519217.9962683
2023-04-07 00:00:00+00:00,36.98847673794888,55.28921039409871,7.7223128679524145,1698964474.6468651
2023-04-08 00:00:00+00:00,15.166314065330141,67.13505408717062,17.698631847499254,1203823596.823212
2023-04-09 00:00:00+00:00,22.1851079328648,67.46235603696012,10.352536030175099,950920622.8709929
2023-04-10 00:00:00+00:00,52.14784493098597,44.224129565309305,3.6280255037047278,4223471165.9143214
2023-04-11 00:00:00+00:00,32.75802798751404,61.72343201537193,5.518539997114029,3778143917.457029
2023-04-12 00:00:00+00:00,59.32159337800821,36.654672998292405,4.023733623699396,5572852920.634072
2023-04-13 00:00:00+00:00,40.194187846166585,53.52846126728378,6.277350886549639,4027132496.249618
2023-04-14 00:00:00+00:00,40.875320243131945,51.684069734594004,7.440610022274042,4135925719.505876
2023-04-15 00:00:00+00:00,22.791975497710695,69.43135159701437,7.776672905274938,1677475114.5852518
2023-04-16 00:00:00+00:00,26.835772629398303,64.40219501153328,8.762032359068415,1003480887.38949
2023-04-17 00:00:00+00:00,35.56230356462427,53.785749803412905,10.651946631962819,4533670473.956875
2023-04-18 00:00:00+00:00,50.25310276850634,44.305631486060435,5.4412657454332205,3677799935.807822
2023-04-19 00:00:00+00:00,44.71942034325009,50.06730694733324,5.213272709416664,4024984400.528534
2023-04-20 00:00:00+00:00,30.31008804466256,64.97274489009594,4.717167065241505,6235138294.620477
2023-04-21 00:00:00+00:00,43.059636688175104,49.71903765872903,7.221325653095874,4883093635.381886
2023-04-22 00:00:00+00:00,28.881938993553334,56.88663304809039,14.231427958356274,1234776863.937632
2023-04-23 00:00:00+00:00,11.945932985289428,80.67433344405448,7.379733570656098,1635456849.2735817
2023-04-24 00:00:00+00:00,45.13880766205257,46.71429091505706,8.146901422890371,2714794267.163004
2023-04-25 00:00:00+00:00,34.05327376326417,59.43666710296893,6.510059133766906,2830057234.468382
2023-04-26 00:00:00+00:00,44.93739124323709,48.51550436969048,6.5471043870724195,4101953548.1420975
2023-04-27 00:00:00+00:00,42.601857168527985,49.94466875012835,7.4534740813436615,4251343322.664058
2023-04-28 00:00:00+00:00,52.59224387032639,39.48845765864255,7.919298471031048,3597288995.390739
2023-04-29 00:00:00+00:00,43.134255005549434,51.11388505388703,5.751859940563545,1747670050.603077
2023-04-30 00:00:00+00:00,24.924405627479057,64.78401206022869,10.291582312292256,879020420.337673
2023-05-01 00:00:00+00:00,47.620936475883745,44.28792323079109,8.091140293325154,2603235187.8514943
2023-05-02 00:00:00+00:00,51.643357839144535,42.41577017635437,5.940871984501083,3679938783.8080955
2023-05-03 00:00:00+00:00,45.030762984358134,48.820559207847374,6.1486778077944875,3512468599.964452
2023-05-04 00:00:00+00:00,37.74578664554467,57.56681227310128,4.687401081354068,2745791080.396093
2023-05-05 00:00:00+00:00,53.60308154938441,41.63013312944804,4.766785321167547,4127883731.1100893
2023-05-06 00:00:00+00:00,14.147010854989372,76.31806195862485,9.534927186385778,1692860037.440262
2023-05-07 00:00:00+00:00,16.37823530614989,75.41500590824985,8.206758785600256,898556369.734661
2023-05-08 00:00:00+00:00,40.42176912700586,53.124473922191925,6.453756950802217,3544780242.25127
2023-05-09 00:00:00+00:00,37.27847579952549,56.784976027763214,5.936548172711309,3227276726.682377
2023-05-10 00:00:00+00:00,39.06924268543063,55.17333094167235,5.757426372897007,2801173180.055602
2023-05-11 00:00:00+00:00,38.10228097651794,54.42059152344272,7.477127500039356,3163260396.9176407
2023-05-12 00:00:00+00:00,36.27105310282639,56.332821551375666,7.3961253457979295,3007029261.454533
2023-05-13 00:00:00+00:00,28.70232194338806,63.03333959853361,8.264338458078328,776987368.421031
2023-05-14 00:00:00+00:00,12.83061361818502,79.95527665206602,7.21410972974897,598549836.1753299
2023-05-15 00:00:00+00:00,60.35768355420726,34.441145250229326,5.201171195563399,3726411256.517494
2023-05-16 00:00:00+00:00,58.78602475456726,37.02248802464672,4.191487220786031,3449010021.9412026
2023-05-17 00:00:00+00:00,54.69243506787051,39.68529107678558,5.622273855343896,3375132458.443187
2023-05-18 00:00:00+00:00,48.02445305551058,47.28377908985585,4.69176785463358,2492619249.45614
2023-05-19 00:00:00+00:00,41.599012693435526,53.95582629190579,4.445161014658691,2882978625.86028
2023-05-20 00:00:00+00:00,19.28410976654015,72.61780662096072,8.09808361249912,821043248.789378
2023-05-21 00:00:00+00:00,10.787141950199317,83.90873630592188,5.304121743878825,1360228979.2375898
2023-05-22 00:00:00+00:00,47.67842212515863,48.18230184964318,4.139276025198196,2884174871.8092475
2023-05-23 00:00:00+00:00,45.11362431688715,49.30588472822181,5.580490954891036,3263201877.048427
2023-05-24 00:00:00+00:00,67.05074625898715,29.670828465497845,3.2784252755150107,6922549185.106778
2023-05-25 00:00:00+00:00,41.666951390754924,52.28776701425035,6.045281594994725,3312975218.407601
2023-05-26 00:00:00+00:00,46.58388592657999,49.08135709188459,4.334756981535416,2896703766.931325
2023-05-27 00:00:00+00:00,19.56903306300397,75.98434643192604,4.44662050506999,886968334.4830259
2023-05-28 00:00:00+00:00,22.384586682728948,70.22068896985117,7.394724347419893,849425560.8469989
2023-05-29 00:00:00+00:00,31.672370933018613,62.78635903911417,5.541270027867216,2102009725.1911461
2023-05-30 00:00:00+00:00,37.98298325484007,57.73613114822819,4.280885596931736,3150357811.318955
2023-05-31 00:00:00+00:00,57.16173529484661,39.93984430828029,2.8984203968730995,3688875806.687652
2023-06-01 00:00:00+00:00,35.85587660692574,58.63952450050884,5.504598892565415,2644957380.593027
2023-06-02 00:00:00+00:00,35.66398444416496,58.06558291065023,6.270432645184792,2544363553.1785893
2023-06-03 00:00:00+00:00,16.21708714395173,79.61797963641942,4.1649332196288515,815810109.382975
2023-06-04 00:00:00+00:00,15.190554004230053,76.97295250086398,7.8364934949059775,635655103.07968
2023-06-05 00:00:00+00:00,41.16813775399966,54.43864750895979,4.393214737040553,4499180251.904208
2023-06-06 00:00:00+00:00,40.54261021017787,53.323776416648506,6.133613373173629,5014431366.401524
2023-06-07 00:00:00+00:00,34.7110704589662,57.42764445107124,7.86128508996257,4173123671.722736
2023-06-08 00:00:00+00:00,44.686514236667094,48.32854007130262,6.984945692030287,2897410521.231501
2023-06-09 00:00:00+00:00,49.37967574762799,42.125474031843844,8.494850220528166,2928198317.60662
2023-06-10 00:00:00+00:00,25.77676551665611,59.571432587938276,14.651801895405603,3178399168.85969
2023-06-11 00:00:00+00:00,34.81169783916021,56.311689105219074,8.876613055620712,1576992414.23627
2023-06-12 00:00:00+00:00,19.02269528091047,77.0936922709969,3.8836124480926326,7903291569.077388
2023-06-13 00:00:00+00:00,38.1893118763897,55.15925002582036,6.651438097789937,3464224976.213137
2023-06-14 00:00:00+00:00,37.5448536430392,52.76353559467684,9.691610762283974,3718689666.39949
2023-06-15 00:00:00+00:00,28.26379378043427,46.632692953585604,25.103513265980137,8400740842.694762
2023-06-16 00:00:00+00:00,16.75561396989733,77.83162519929733,5.412760830805332,9299564239.42847
2023-06-17 00:00:00+00:00,14.94505605079524,78.41352666176445,6.641417287440309,3132471634.728325
2023-06-18 00:00:00+00:00,36.15500167810839,55.99696433537266,7.848033986518953,1198847402.780584
2023-06-19 00:00:00+00:00,28.928050802182202,60.372656723499944,10.699292474317867,3071568855.2899117
2023-06-20 00:00:00+00:00,25.166337971985538,67.45375363073559,7.379908397278875,7022996692.487477
2023-06-21 00:00:00+00:00,41.690391070765095,49.8277549974029,8.481853931832,5412616310.99899
2023-06-22 00:00:00+00:00,39.12204269464929,52.87546539573451,8.002491909616202,4541528088.384388
2023-06-23 00:00:00+00:00,39.591585235399535,54.3367687004543,6.0716460641461705,5167681102.832288
2023-06-24 00:00:00+00:00,35.551038329440445,57.624840170691485,6.824121499868076,1414527347.144744
2023-06-25 00:00:00+00:00,24.333854816121654,68.15872085403049,7.507424329847845,1448547039.860048
2023-06-26 00:00:00+00:00,38.11867789512976,53.932267912147715,7.949054192722517,3555800497.7133484
2023-06-27 00:00:00+00:00,42.97057444867757,49.535079149648155,7.494346401674281,3610184680.409627
2023-06-28 00:00:00+00:00,31.137870320013032,63.66058101243256,5.201548667554415,4155526923.600427
2023-06-29 00:00:00+00:00,53.91731609647204,39.65263834204554,6.430045561482417,3453094811.824144
2023-06-30 00:00:00+00:00,62.1636381531425,32.152144590085605,5.684217256771897,6685502973.5907545
2023-07-01 00:00:00+00:00,44.801101044064005,45.882183118421544,9.316715837514437,1597927342.4085832
2023-07-02 00:00:00+00:00,33.6177282057399,54.476549993189934,11.90572180107015,752541084.873373
2023-07-03 00:00:00+00:00,55.013791602957994,38.66195981206032,6.324248584981682,4286397212.859403
2023-07-04 00:00:00+00:00,34.48202224934162,56.98101274685398,8.536965003804392,2492478997.3636103
2023-07-05 00:00:00+00:00,37.90720993769974,49.95319340565686,12.139596656643404,2602956675.276539
2023-07-06 00:00:00+00:00,34.5996819275572,57.489230854426054,7.911087218016739,3536756008.0425973
2023-07-07 00:00:00+00:00,44.51265334924656,49.261419472140126,6.225927178613307,3055482215.9152713
2023-07-08 00:00:00+00:00,44.16453206140451,45.41447458141294,10.420993357182546,1021630208.002675
2023-07-09 00:00:00+00:00,30.767904264755114,59.49325735822153,9.738838377023352,615109200.009084
2023-07-10 00:00:00+00:00,51.46503202145806,41.047583469506996,7.487384509034939,3595984208.109414
2023-07-11 00:00:00+00:00,35.421477900057255,57.36712670864325,7.211395391299496,2408501319.820887
2023-07-12 00:00:00+00:00,66.8165183055135,28.504529826968128,4.678951867518379,5707380007.095831
2023-07-13 00:00:00+00:00,45.2653203055425,48.542484750791644,6.192194943665858,5390979548.857958
2023-07-14 00:00:00+00:00,39.298158801576484,55.00684658412715,5.694994614296381,4791627836.030743
2023-07-15 00:00:00+00:00,17.308527433596453,73.08370663093933,9.607765935464228,1623810678.868332
2023-07-16 00:00:00+00:00,24.202089678785747,68.01644700227979,7.781463318934463,937430704.7333311
2023-07-17 00:00:00+00:00,75.52512353812108,22.42682347440627,2.0480529874726514,7222497006.139167
2023-07-18 00:00:00+00:00,48.771802402794286,45.979879841151586,5.24831775605412,3143158194.280528
2023-07-19 00:00:00+00:00,55.0023106044399,41.14775634257637,3.8499330529837206,3849814124.271883
2023-07-20 00:00:00+00:00,46.81992264968443,48.93161138654865,4.248465963766928,3369219880.0163374
2023-07-21 00:00:00+00:00,53.676700925640176,39.884234542711575,6.43906453164824,2931217685.51463
2023-07-22 00:00:00+00:00,25.68979427674104,61.97662575906774,12.333579964191225,1060636055.1834
2023-07-23 00:00:00+00:00,22.349852805260873,69.91986652993472,7.730280664804392,627528889.657016
2023-07-24 00:00:00+00:00,59.450396061182346,36.58483119727995,3.9647727415377263,4857219759.617048
2023-07-25 00:00:00+00:00,41.328391341701305,52.04455659547692,6.627052062821784,2507576282.89384
2023-07-26 00:00:00+00:00,49.16235307868765,43.91374993998655,6.923896981325803,3720440491.519045
2023-07-27 00:00:00+00:00,38.98569281440997,56.54292981082306,4.47137737476697,4274920300.512834
2023-07-28 00:00:00+00:00,52.24027185181737,40.03023857202274,7.72948957615989,3250429103.1662154
2023-07-29 00:00:00+00:00,27.803957920993433,63.74182919410053,8.454212884906042,694203463.755683
2023-07-30 00:00:00+00:00,24.411758366176358,57.81783522549999,17.770406408323662,899625809.141181
2023-07-31 00:00:00+00:00,56.965462548136514,35.33410654800319,7.700430903860296,4832886880.833166
2023-08-01 00:00:00+00:00,36.51825939510642,44.35092744322816,19.13081316166542,5311530466.7125435
2023-08-02 00:00:00+00:00,43.84023628328343,49.450007699883294,6.709756016833292,4693680937.575449
2023-08-03 00:00:00+00:00,55.37017962274475,38.1587644780833,6.471055899171958,4608962055.185138
2023-08-04 00:00:00+00:00,37.33691213661398,55.37734951043719,7.285738352948841,4693323856.886355
2023-08-05 00:00:00+00:00,30.070669845995695,60.19438028347184,9.734949870532466,1382535693.500366
2023-08-06 00:00:00+00:00,25.60072939924603,58.21323979508524,16.186030805668736,1070016569.4038999
2023-08-07 00:00:00+00:00,49.76668301143746,40.97778898520262,9.255528003359919,5444043428.543457
2023-08-08 00:00:00+00:00,40.922261536355144,52.52214405144906,6.5555944121958,5649751788.931948
2023-08-09 00:00:00+00:00,44.67156310040629,47.16035866932838,8.168078230265321,2839212157.213949
2023-08-10 00:00:00+00:00,49.4987912203299,43.43499376068888,7.06621501898121,3722825186.430256
2023-08-11 00:00:00+00:00,54.445035102342686,38.04310297524193,7.511861922415382,4674344765.039381
2023-08-12 00:00:00+00:00,43.50121581786189,49.67736595928453,6.8214182228535645,1025715307.1950711
2023-08-13 00:00:00+00:00,29.027187239449432,55.966358762349024,15.006453998201543,834476078.645746
2023-08-14 00:00:00+00:00,63.23671324644282,29.89512411950776,6.868162634049427,5876830138.906191
2023-08-15 00:00:00+00:00,43.47901679471701,48.495781488264775,8.025201717018208,3856074834.5094204
2023-08-16 00:00:00+00:00,32.134363870815164,63.44983045194981,4.415805677235046,5039242657.533761
2023-08-17 00:00:00+00:00,56.59106455089583,35.79204535847846,7.616890090625708,6478048744.633274
2023-08-18 00:00:00+00:00,41.32513594203907,48.69671837194697,9.978145686013946,6650300920.532817
2023-08-19 00:00:00+00:00,62.60642495682537,29.96715420162551,7.42642084154911,2449090358.7058353
2023-08-20 00:00:00+00:00,28.183543678055145,57.417085713087786,14.399370608857062,803469674.292904
2023-08-21 00:00:00+00:00,28.084152766116198,65.26395303614021,6.651894197743576,4321285676.087835
2023-08-22 00:00:00+00:00,37.29206379194909,54.07590400160689,8.632032206444022,3292347318.518129
2023-08-23 00:00:00+00:00,38.11969332998079,56.33577258412553,5.544534085893673,3640067509.806402
2023-08-24 00:00:00+00:00,37.4556276956237,56.014102073961226,6.530270230415073,2696056429.451931
2023-08-25 00:00:00+00:00,50.9531375137544,43.31066267276428,5.736199813481314,2911962194.0514383
2023-08-26 00:00:00+00:00,41.15191449964317,52.939205683867115,5.908879816489713,1343695362.09656
2023-08-27 00:00:00+00:00,47.137468973939214,44.07073421434929,8.791796811711501,890132456.4793869
2023-08-28 00:00:00+00:00,34.487924139032,59.23643150930997,6.275644351658021,2879771897.9477673
2023-08-29 00:00:00+00:00,46.82658975714203,46.364321283448206,6.809088959409758,5157397610.055342
2023-08-30 00:00:00+00:00,33.23396464407565,60.180421049577525,6.585614306346829,2711868283.3864317
2023-08-31 00:00:00+00:00,43.6798232651174,50.835361150512284,5.484815584370335,3252465691.0237517
2023-09-01 00:00:00+00:00,43.41895038005794,48.98881890081184,7.592230719130209,3681649210.0126624
2023-09-02 00:00:00+00:00,49.58025124080528,40.313364635754475,10.106384123440236,1430787750.9137712
2023-09-03 00:00:00+00:00,34.014514113925486,59.54400829975008,6.441477586324431,948488449.0867779
2023-09-04 00:00:00+00:00,29.028914067651073,67.72091672516159,3.250169207187328,2681312673.997257
2023-09-05 00:00:00+00:00,55.26363907592178,39.58923697133066,5.147123952747552,3906918908.8807034
2023-09-06 00:00:00+00:00,32.83846259428886,58.82226260862393,8.339274797087214,3077402950.181138
2023-09-07 00:00:00+00:00,43.0732225233002,50.29064918181275,6.6361282948870395,2534562865.64047
2023-09-08 00:00:00+00:00,45.824121522831575,49.87204629836868,4.3038321787997385,3309297314.836175
2023-09-09 00:00:00+00:00,29.76171366464265,65.005527350066,5.232758985291353,692709329.293957
2023-09-10 00:00:00+00:00,36.581970903382036,55.306635095778944,8.111394000839027,1006092797.9462299
2023-09-11 00:00:00+00:00,44.38562377700775,50.361265216993054,5.253111005999183,4031225474.2939453
2023-09-12 00:00:00+00:00,42.223515123591305,46.819909666735796,10.95657520967289,3927212266.054735
2023-09-13 00:00:00+00:00,43.84466063613919,50.52881981905435,5.626519544806446,3176096199.3113174
2023-09-14 00:00:00+00:00,51.55770358201563,44.02161135679128,4.4206850611930895,3626998798.9917483
2023-09-15 00:00:00+00:00,33.43653922739793,56.85563566203014,9.707825110571942,2687686317.668294
2023-09-16 00:00:00+00:00,35.66635129470039,51.88882138554274,12.444827319756877,1009223893.834066
2023-09-17 00:00:00+00:00,17.357892303115,72.234126000396,10.40798169648899,726615487.627544
2023-09-18 00:00:00+00:00,39.3885691152702,54.17594800733989,6.435482877389909,3352246570.743029
2023-09-19 00:00:00+00:00,44.67827415328103,49.21908113583458,6.102644710884395,3212504526.478223
2023-09-20 00:00:00+00:00,40.51397909518805,55.0761645303377,4.409856374474265,2832755403.22319
2023-09-21 00:00:00+00:00,47.545276040273585,45.66668191776249,6.7880420419639265,2949273382.2484612
2023-09-22 00:00:00+00:00,33.12906089325129,60.71744181269122,6.153497294057492,2209865149.5972776
2023-09-23 00:00:00+00:00,21.50946013230265,59.44114482300985,19.049395044687504,738076707.510737
2023-09-24 00:00:00+00:00,21.0211089623353,67.26098494259102,11.717906095073676,565830871.736817
2023-09-25 00:00:00+00:00,42.530184590184625,49.95279685507631,7.517018554739058,3294477263.730469
2023-09-26 00:00:00+00:00,39.02076722394746,54.96497236261243,6.014260413440103,2536390759.1216455
2023-09-27 00:00:00+00:00,42.05745461878816,51.68403543011981,6.258509951092028,3176549826.325181
2023-09-28 00:00:00+00:00,48.723836698578545,43.36319405940123,7.912969242020219,4026156218.017205
2023-09-29 00:00:00+00:00,59.370629044866355,35.95446418601928,4.674906769114376,3647721543.323507
2023-09-30 00:00:00+00:00,46.44152172868494,45.44197471309805,8.116503558217019,1664937284.4384549
2023-10-01 00:00:00+00:00,33.070460985423324,58.61897273251253,8.310566282064148,1122531264.247005
2023-10-02 00:00:00+00:00,45.22752380419063,48.32595392531925,6.446522270490125,4631651937.653822
2023-10-03 00:00:00+00:00,49.94031364306636,45.91289910539221,4.146787251541433,3385443111.714489
2023-10-04 00:00:00+00:00,43.62315497089047,52.588760451272734,3.7880845778367984,2595998610.5807247
2023-10-05 00:00:00+00:00,41.59904325412634,51.570424270711825,6.83053247516184,2708038968.120451
2023-10-06 00:00:00+00:00,58.968905115922674,37.46211928449819,3.5689755995791246,3360719639.466727
2023-10-07 00:00:00+00:00,7.165504980002579,90.69281175403871,2.1416832659587053,3348510205.7876267
2023-10-08 00:00:00+00:00,17.57093219269871,61.934599772688706,20.49446803461258,1018093466.8586789
2023-10-09 00:00:00+00:00,33.252395424018104,58.71566884388838,8.031935732093515,2418301286.880535
2023-10-10 00:00:00+00:00,43.14046652246675,48.999555503126416,7.859977974406833,3670851627.839126
2023-10-11 00:00:00+00:00,37.39984175077907,56.15707942518027,6.44307882404066,3353853016.1510143
2023-10-12 00:00:00+00:00,37.53696986853482,52.20289485059587,10.260135280869305,2824373070.236844
2023-10-13 00:00:00+00:00,37.5559424208402,52.46822484642184,9.975832732737944,2653470482.094014
2023-10-14 00:00:00+00:00,34.948912392980326,54.5288401371445,10.522247469875195,744911025.21678
2023-10-15 00:00:00+00:00,33.20500590908541,59.557012626455865,7.23798146445873,962294606.467932
2023-10-16 00:00:00+00:00,37.32116132585756,54.30689579268464,8.3719428814578,5040513102.389363
2023-10-17 00:00:00+00:00,33.354977948174394,60.11808165017979,6.526940401645826,3982029799.519293
2023-10-18 00:00:00+00:00,41.77487812640033,50.254749253870244,7.970372619729418,3730577270.6198683
2023-10-19 00:00:00+00:00,43.01987949553382,53.11177033036394,3.8683501741022384,4048313814.617732
2023-10-20 00:00:00+00:00,41.244326054503524,52.36004960863714,6.39562433685934,5027518275.741071
2023-10-21 00:00:00+00:00,27.281263042070268,67.00777539763168,5.710961560298061,1501678217.342529
2023-10-22 00:00:00+00:00,20.212258597642162,74.79997415367242,4.987767248685417,1942900641.7407918
2023-10-23 00:00:00+00:00,44.056710419338586,49.219485564119985,6.7238040165414334,5393802242.029836
2023-10-24 00:00:00+00:00,37.91523575181327,55.78704113917128,6.297723109015448,6312597494.944721
2023-10-25 00:00:00+00:00,39.435095687121766,56.07719572176458,4.487708591113647,4559995455.954232
2023-10-26 00:00:00+00:00,38.149170645637945,56.07779223197258,5.773037122389478,4398411636.989802
2023-10-27 00:00:00+00:00,44.03889036765067,47.8933328020779,8.067776830271436,3422920363.826462
2023-10-28 00:00:00+00:00,17.66045116357364,75.21387764168269,7.1256711947436795,2009069026.709752
2023-10-29 00:00:00+00:00,41.32788764754572,49.18762637596055,9.484485976493739,946156871.820066
2023-10-30 00:00:00+00:00,42.18068668050604,50.16406370316848,7.655249616325485,4143672378.2257385
2023-10-31 00:00:00+00:00,47.589167910176464,46.16907138944966,6.2417607003738675,5340856946.513269
2023-11-01 00:00:00+00:00,42.42369718201003,52.460224171247894,5.116078646742065,4293103646.872034
2023-11-02 00:00:00+00:00,44.305477973956926,47.67298606666823,8.02153595937484,6066850782.8904085
2023-11-03 00:00:00+00:00,44.281633597099564,47.26631805567752,8.452048347222915,4287119074.733499
2023-11-04 00:00:00+00:00,44.92493382252711,48.65211671869702,6.422949458775855,1764621797.6432672
2023-11-05 00:00:00+00:00,24.22885439703893,62.26623099181295,13.504914611148136,1564602765.4590719
2023-11-06 00:00:00+00:00,41.48202727186426,49.96450363588819,8.553469092247557,5305939766.027097
2023-11-07 00:00:00+00:00,44.75208605076994,49.51224448478474,5.735669464445326,5237654722.458173
2023-11-08 00:00:00+00:00,41.06839470706077,52.21847949867207,6.713125794267167,4430281744.009678
2023-11-09 00:00:00+00:00,35.58112652454916,59.28043595552278,5.138437519928062,9598329113.44941
