date,hhi_component,share_pct,tier,volume_usd
2023-02-01 00:00:00.000 UTC,4831.914045169075,69.51197051709205,Tier1,1303212651.276216
2023-02-01 00:00:00.000 UTC,387.58000103607617,19.687051608508476,Tier2,369093474.57251924
2023-02-01 00:00:00.000 UTC,116.66112304326681,10.800977874399466,Tier3,202497079.38592798
2023-02-02 00:00:00.000 UTC,3836.10274049626,61.93627967916914,Tier1,745481558.649276
2023-02-02 00:00:00.000 UTC,402.50773367316697,20.062595387266498,Tier2,241478741.6571198
2023-02-02 00:00:00.000 UTC,324.04049887379335,18.001124933564384,Tier3,216666334.21360096
2023-02-03 00:00:00.000 UTC,8471.130390702892,92.03874396526113,Tier1,7235322842.187965
2023-02-03 00:00:00.000 UTC,19.842717551886345,4.454516534023232,Tier2,350177151.9360044
2023-02-03 00:00:00.000 UTC,12.297221925879393,3.5067395007156423,Tier3,275670780.782354
2023-02-04 00:00:00.000 UTC,1940.3871929833485,44.049826253724866,Tier1,153380082.30148402
2023-02-04 00:00:00.000 UTC,260.80588064310206,16.14948546063007,Tier2,56231990.44669564
2023-02-04 00:00:00.000 UTC,1584.094788011084,39.80068828564506,Tier3,138584720.169963
2023-02-05 00:00:00.000 UTC,1142.950964415263,33.80755780022069,Tier1,205137723.70047802
2023-02-05 00:00:00.000 UTC,426.03483631496323,20.640611335785653,Tier2,125243238.51578867
2023-02-05 00:00:00.000 UTC,2074.9692950618846,45.55183086399365,Tier3,276399701.77815795
2023-02-06 00:00:00.000 UTC,3727.477762281406,61.053073323800874,Tier1,1320330156.1282294
2023-02-06 00:00:00.000 UTC,882.3374710839608,29.704165887699336,Tier2,642380536.2944058
2023-02-06 00:00:00.000 UTC,85.42862699342898,9.242760788499774,Tier3,199883398.665508
2023-02-07 00:00:00.000 UTC,894.0441085452854,29.900570371571266,Tier1,1108047572.1560593
2023-02-07 00:00:00.000 UTC,3693.8280034248737,60.776870628758715,Tier2,2252253489.032695
2023-02-07 00:00:00.000 UTC,86.91010630232846,9.322558999670019,Tier3,345472970.49849397
2023-02-08 00:00:00.000 UTC,5450.7806697186625,73.82940247434394,Tier1,1411166516.367094
2023-02-08 00:00:00.000 UTC,173.91724382176082,13.187768720362092,Tier2,252069460.40549916
2023-02-08 00:00:00.000 UTC,168.553843787571,12.982828805293975,Tier3,248152262.970348
2023-02-09 00:00:00.000 UTC,5976.627422564879,77.30865037345355,Tier1,2291132704.8123355
2023-02-09 00:00:00.000 UTC,221.89805710108038,14.896243053235953,Tier2,441467668.53689444
2023-02-09 00:00:00.000 UTC,60.76368648926858,7.795106573310501,Tier3,231017143.894443
2023-02-10 00:00:00.000 UTC,9391.321285295515,96.9088297591892,Tier1,19368644484.37684
2023-02-10 00:00:00.000 UTC,2.9451576419108503,1.716146159833378,Tier2,342996865.565693
2023-02-10 00:00:00.000 UTC,1.8906912232677604,1.3750240809774061,Tier3,274818637.76590496
2023-02-11 00:00:00.000 UTC,3643.397353555851,60.36056124288318,Tier1,379133308.31781304
2023-02-11 00:00:00.000 UTC,189.30944900915654,13.758977033528202,Tier2,86422100.36450592
2023-02-11 00:00:00.000 UTC,669.7982990261355,25.880461723588617,Tier3,162558877.38640904
2023-02-12 00:00:00.000 UTC,3607.64920709991,60.063709568256854,Tier1,413508799.191638
2023-02-12 00:00:00.000 UTC,714.0269410024832,26.721282547858426,Tier2,183962754.525987
2023-02-12 00:00:00.000 UTC,174.63643337113558,13.21500788388473,Tier3,90978763.726927
2023-02-13 00:00:00.000 UTC,2703.737875719197,51.99747951313791,Tier1,2937035723.595575
2023-02-13 00:00:00.000 UTC,546.2325498702019,23.371618469207515,Tier2,1320127033.176
2023-02-13 00:00:00.000 UTC,606.6813342033008,24.630902017654588,Tier3,1391256649.5065525
2023-02-14 00:00:00.000 UTC,8639.801913205047,92.9505347655679,Tier1,10328372084.139366
2023-02-14 00:00:00.000 UTC,18.06288459416395,4.250045246131381,Tier2,472251706.643577
2023-02-14 00:00:00.000 UTC,7.8367522708976445,2.7994199883007274,Tier3,311062774.75293803
2023-02-15 00:00:00.000 UTC,7704.271867411201,87.77398172243983,Tier1,3152784920.967233
2023-02-15 00:00:00.000 UTC,52.090162385711054,7.217351479989807,Tier2,259242619.1555014
2023-02-15 00:00:00.000 UTC,25.086743089083832,5.0086667975703705,Tier3,179908087.15348503
2023-02-16 00:00:00.000 UTC,5672.2738643635175,75.31449969536754,Tier1,1375958275.8900867
2023-02-16 00:00:00.000 UTC,269.41761083483937,16.41394562056422,Tier2,299874584.6812594
2023-02-16 00:00:00.000 UTC,68.41861689153137,8.271554684068247,Tier3,151117170.90409297
